Position,"Track Name",Artist,Streams,URL
1,"Bank Account","21 Savage",1155028,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
2,"XO TOUR Llif3","Lil Uzi Vert",1127082,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
3,Unforgettable,"French Montana",1100324,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
4,"Wild Thoughts","DJ Khaled",1065282,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,"Despacito - Remix","Luis Fonsi",1004978,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,HUMBLE.,"Kendrick Lamar",910643,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
7,"I'm the One","DJ Khaled",871600,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
8,"Mi Gente","J Balvin",814243,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
9,Congratulations,"Post Malone",769233,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
10,"Butterfly Effect","Travis Scott",769051,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
11,"Strip That Down","Liam Payne",749935,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
12,"Sorry Not Sorry","Demi Lovato",748760,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
13,Feels,"Calvin Harris",727115,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
14,Location,Khalid,702505,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
15,Redbone,"Childish Gambino",682644,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
16,"Young Dumb & Broke",Khalid,666405,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
17,Attention,"Charlie Puth",657412,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
18,Believer,"Imagine Dragons",638744,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
19,"Body Like A Back Road","Sam Hunt",636125,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
20,"Slippery (feat. Gucci Mane)",Migos,615890,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
21,DNA.,"Kendrick Lamar",592602,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
22,"2U (feat. Justin Bieber)","David Guetta",588628,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
23,"Bodak Yellow","Cardi B",583698,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
24,1-800-273-8255,Logic,582912,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
25,"Love Galore",SZA,568694,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
26,goosebumps,"Travis Scott",568691,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
27,"Feel It Still","Portugal. The Man",564098,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
28,Magnolia,"Playboi Carti",560017,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
29,"Glorious (feat. Skylar Grey)",Macklemore,555230,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
30,"Fetish (feat. Gucci Mane)","Selena Gomez",550638,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
31,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",550526,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
32,Thunder,"Imagine Dragons",545431,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
33,"Slow Hands","Niall Horan",542963,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
34,"New Rules","Dua Lipa",519902,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
35,"Perplexing Pegasus","Rae Sremmurd",511798,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ
36,Praying,Kesha,510511,https://open.spotify.com/track/79NlESqzFSW0hdBWgls4FX
37,"Mask Off",Future,504426,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
38,"I Like Me Better",Lauv,500151,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
39,Slide,"Calvin Harris",498771,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
40,"There's Nothing Holdin' Me Back","Shawn Mendes",491029,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
41,"That's What I Like","Bruno Mars",482726,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
42,Signs,Drake,477973,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
43,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",464996,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
44,"Shape of You","Ed Sheeran",459705,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
45,"LOVE. FEAT. ZACARI.","Kendrick Lamar",458538,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
46,"It's A Vibe","2 Chainz",455737,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
47,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",453090,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
48,"Now Or Never",Halsey,440411,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
49,"Bad Liar","Selena Gomez",433559,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
50,Rollin,"Calvin Harris",425785,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
51,"4 AM","2 Chainz",400755,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
52,"Stay (with Alessia Cara)",Zedd,391535,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
53,"Rake It Up","Yo Gotti",389869,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
54,Passionfruit,Drake,365076,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
55,"iSpy (feat. Lil Yachty)",KYLE,358953,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
56,"No Complaints","Metro Boomin",349868,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod
57,"More Than You Know","Axwell /\ Ingrosso",345963,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
58,"There for You","Martin Garrix",333731,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
