Position,"Track Name",Artist,Streams,URL
1,HUMBLE.,"Kendrick Lamar",2555715,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
2,"I'm the One","DJ Khaled",2297963,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
3,"Despacito - Remix","Luis Fonsi",1757462,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
4,DNA.,"Kendrick Lamar",1580500,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
5,"XO TOUR Llif3","Lil Uzi Vert",1516312,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
6,"Mask Off",Future,1502845,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
7,"iSpy (feat. Lil Yachty)",KYLE,1121055,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
8,"LOVE. FEAT. ZACARI.","Kendrick Lamar",1058515,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
9,Passionfruit,Drake,1048437,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
10,"That's What I Like","Bruno Mars",1033768,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
11,ELEMENT.,"Kendrick Lamar",962171,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
12,"Shape of You","Ed Sheeran",949899,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
13,Location,Khalid,944581,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
14,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",932591,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
15,"Stay (with Alessia Cara)",Zedd,922687,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
16,Congratulations,"Post Malone",860318,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
17,"Tunnel Vision","Kodak Black",859026,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
18,Portland,Drake,854337,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
19,Unforgettable,"French Montana",833883,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
20,"Something Just Like This","The Chainsmokers",774508,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
21,"It Ain't Me (with Selena Gomez)",Kygo,766033,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
22,Slide,"Calvin Harris",765901,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
23,goosebumps,"Travis Scott",731040,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
24,Issues,"Julia Michaels",702789,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
25,"Body Like A Back Road","Sam Hunt",645085,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
26,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",630806,https://open.spotify.com/track/3LnOF5n1GOs01siYZXzS3p
27,"Bounce Back","Big Sean",629723,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
28,1-800-273-8255,Logic,611828,https://open.spotify.com/track/4Sj8JZ9zZfl8HaOav5yTVq
29,"do re mi",Blackbear,602094,https://open.spotify.com/track/6CUBgX8bXC5YQCkdgRHqyg
30,"XXX. FEAT. U2.","Kendrick Lamar",601986,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF
31,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,600507,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
32,"Now Or Never",Halsey,599942,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
33,T-Shirt,Migos,593354,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
34,"There's Nothing Holdin' Me Back","Shawn Mendes",585208,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
35,"Look At Me!",XXXTENTACION,563087,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
36,YAH.,"Kendrick Lamar",541991,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni
37,"Sign of the Times","Harry Styles",539918,https://open.spotify.com/track/5ELRkzdzz0HvGpMDlfZHkV
38,Selfish,Future,533727,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
39,"First Time",Kygo,519325,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
40,"Fake Love",Drake,517104,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
41,Gyalchester,Drake,515349,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
42,"The Cure","Lady Gaga",515085,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
43,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",514711,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
44,Believer,"Imagine Dragons",508563,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
45,Swang,"Rae Sremmurd",506704,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
46,LUST.,"Kendrick Lamar",497617,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp
47,PRIDE.,"Kendrick Lamar",496847,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg
48,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",488318,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
49,"The Night We Met","Lord Huron",487989,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
50,FEEL.,"Kendrick Lamar",484005,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF
51,Redbone,"Childish Gambino",454571,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
52,Attention,"Charlie Puth",448584,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
53,"Say You Won't Let Go","James Arthur",435984,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
54,"No Promises (feat. Demi Lovato)","Cheat Codes",416971,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
55,Paris,"The Chainsmokers",415929,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
56,"Good Life (with G-Eazy & Kehlani)",G-Eazy,414693,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
57,Rolex,"Ayo & Teo",411393,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
58,Closer,"The Chainsmokers",399962,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
59,"Symphony (feat. Zara Larsson)","Clean Bandit",397458,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
60,wokeuplikethis*,"Playboi Carti",397342,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
61,GOD.,"Kendrick Lamar",393491,https://open.spotify.com/track/5p3NP9mQblDsVJLdfNZJ3I
62,Starboy,"The Weeknd",388606,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
63,FEAR.,"Kendrick Lamar",386619,https://open.spotify.com/track/23luOrEVHMfoX0AhfbQuS6
