Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",2722183,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,1-800-273-8255,Logic,1502368,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
3,"Bodak Yellow","Cardi B",1260585,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
4,"Bank Account","21 Savage",1184334,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
5,"Too Good At Goodbyes - Edit","Sam Smith",1065293,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
6,"Young Dumb & Broke",Khalid,1010346,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
7,"XO TOUR Llif3","Lil Uzi Vert",998931,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
8,"Jocelyn Flores",XXXTENTACION,939787,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
9,"Look What You Made Me Do","Taylor Swift",921760,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
10,Silence,Marshmello,919273,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,Unforgettable,"French Montana",913028,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
12,"Sorry Not Sorry","Demi Lovato",893704,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
13,HUMBLE.,"Kendrick Lamar",818274,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
14,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",803942,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
15,Havana,"Camila Cabello",797105,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
16,"Mi Gente","J Balvin",752795,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
17,"What Lovers Do (feat. SZA)","Maroon 5",732577,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
18,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,729035,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
19,Congratulations,"Post Malone",717121,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
20,"Butterfly Effect","Travis Scott",692540,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
21,"I Get The Bag (feat. Migos)","Gucci Mane",685198,https://open.spotify.com/track/1HTtUBEY3tuw2btgwwI2Ja
22,"Dusk Till Dawn - Radio Edit",ZAYN,681269,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
23,"Rake It Up","Yo Gotti",665738,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
24,"Feel It Still","Portugal. The Man",664309,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
25,"New Rules","Dua Lipa",659415,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
26,"...Ready For It?","Taylor Swift",633898,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
27,Location,Khalid,629052,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
28,"Love Galore",SZA,621688,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
29,"Friends (with BloodPop®)","Justin Bieber",614380,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
30,"Strip That Down","Liam Payne",600176,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
31,goosebumps,"Travis Scott",589481,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
32,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",583717,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
33,Feels,"Calvin Harris",573278,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
34,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",549733,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
35,Thunder,"Imagine Dragons",546762,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
36,"Glorious (feat. Skylar Grey)",Macklemore,539060,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
37,"The Race",Tay-K,537303,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
38,Magnolia,"Playboi Carti",531519,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
