Position,"Track Name",Artist,Streams,URL
1,KOD,"J. Cole",2537308,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
2,"Nice For What",Drake,2505932,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
3,ATM,"J. Cole",2223642,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
4,Motiv8,"J. Cole",2083997,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
5,"Kevin’s Heart","J. Cole",1994055,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
6,Photograph,"J. Cole",1987938,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5
7,"1985 - Intro to “The Fall Off”","J. Cole",1889249,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc
8,"God's Plan",Drake,1798838,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
9,"The Cut Off (feat. kiLL edward)","J. Cole",1644775,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp
10,BRACKETS,"J. Cole",1606007,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9
11,"No Tears Left To Cry","Ariana Grande",1531070,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
12,"Psycho (feat. Ty Dolla $ign)","Post Malone",1434878,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
13,"I Like It","Cardi B",1406188,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
14,"Window Pain - Outro","J. Cole",1375053,https://open.spotify.com/track/5Lgqu1th1KqlG97OF2gWGe
15,"FRIENDS (feat. kiLL edward)","J. Cole",1365336,https://open.spotify.com/track/6onwlDmIVKE8bBgyBRSuS0
16,"Look Alive (feat. Drake)","BlocBoy JB",1336914,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
17,"Once an Addict - Interlude","J. Cole",1323105,https://open.spotify.com/track/0Px86mRlxdB3YqpK6KXWlr
18,SAD!,XXXTENTACION,1189425,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,"Plug Walk","Rich The Kid",1116490,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
20,"Walk It Talk It",Migos,1095584,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
