Position,"Track Name",Artist,Streams,URL
1,1-800-273-8255,Logic,1500267,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
2,"Too Good At Goodbyes - Edit","Sam Smith",1263556,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
3,"Bank Account","21 Savage",1174084,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
4,"Bodak Yellow","Cardi B",1171594,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
5,"Jocelyn Flores",XXXTENTACION,1074174,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
6,"Look What You Made Me Do","Taylor Swift",1053969,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
7,"XO TOUR Llif3","Lil Uzi Vert",1023170,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
8,"Young Dumb & Broke",Khalid,1000668,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
9,Unforgettable,"French Montana",936902,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
10,Silence,Marshmello,904449,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,"Sorry Not Sorry","Demi Lovato",878941,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
12,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,828624,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
13,"...Ready For It?","Taylor Swift",825967,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
14,HUMBLE.,"Kendrick Lamar",809073,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
15,Havana,"Camila Cabello",756660,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
16,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",741049,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
17,"Butterfly Effect","Travis Scott",739410,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
18,"Mi Gente","J Balvin",733364,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
19,"Dusk Till Dawn - Radio Edit",ZAYN,712628,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
20,"What Lovers Do (feat. SZA)","Maroon 5",687778,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
