Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",1734263,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,HUMBLE.,"Kendrick Lamar",1717253,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
3,"XO TOUR Llif3","Lil Uzi Vert",1546753,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
4,"I'm the One","DJ Khaled",1458621,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
5,Congratulations,"Post Malone",1184348,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
6,Unforgettable,"French Montana",1096354,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
7,"Mask Off",Future,1035053,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
8,Redbone,"Childish Gambino",939428,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
9,DNA.,"Kendrick Lamar",898228,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
10,"2U (feat. Justin Bieber)","David Guetta",863178,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
11,Magnolia,"Playboi Carti",860822,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
12,Location,Khalid,843643,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
13,1-800-273-8255,Logic,823590,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
14,"Stay (with Alessia Cara)",Zedd,744271,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
15,"That's What I Like","Bruno Mars",724890,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
16,"Now Or Never",Halsey,705099,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
17,"Slippery (feat. Gucci Mane)",Migos,686933,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
18,goosebumps,"Travis Scott",680175,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
19,"Body Like A Back Road","Sam Hunt",671806,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
20,"LOVE. FEAT. ZACARI.","Kendrick Lamar",662309,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
21,Attention,"Charlie Puth",656840,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
22,"iSpy (feat. Lil Yachty)",KYLE,649719,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
23,"Shape of You","Ed Sheeran",648797,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
24,Passionfruit,Drake,637985,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
25,"Strip That Down","Liam Payne",628047,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
26,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",611562,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
27,Slide,"Calvin Harris",602230,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
28,Malibu,"Miley Cyrus",580051,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
29,"Butterfly Effect","Travis Scott",574100,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
30,Portland,Drake,565514,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
31,"Bad Liar","Selena Gomez",559736,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
32,"There's Nothing Holdin' Me Back","Shawn Mendes",531345,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
33,"To the Max","DJ Khaled",524898,https://open.spotify.com/track/2of5xn0GU0TdFneR1saRLH
34,Thunder,"Imagine Dragons",524361,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
35,"Slow Hands","Niall Horan",517983,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
36,"There for You","Martin Garrix",516443,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
37,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",510443,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
38,"Tunnel Vision","Kodak Black",507788,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
39,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",507723,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
40,Rollin,"Calvin Harris",499724,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
41,"Something Just Like This","The Chainsmokers",487320,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
42,Believer,"Imagine Dragons",484434,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
43,Issues,"Julia Michaels",475708,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
44,"Bounce Back","Big Sean",472358,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
45,Gyalchester,Drake,471481,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
46,"Sign of the Times","Harry Styles",467131,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
47,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",466711,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
48,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",462903,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
