Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,3289420,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",3172048,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,"All The Stars (with SZA)","Kendrick Lamar",1746078,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY
4,"Look Alive (feat. Drake)","BlocBoy JB",1714937,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
5,"Stir Fry",Migos,1269354,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
6,Mine,Bazzi,1244922,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
7,"Pray For Me (with Kendrick Lamar)","The Weeknd",1201888,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
8,"The Middle",Zedd,1159767,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
9,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1113616,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
10,"Love Lies (with Normani)",Khalid,1088271,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
11,"I Fall Apart","Post Malone",992886,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
12,rockstar,"Post Malone",983437,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
13,"44 More",Logic,949450,https://open.spotify.com/track/6iyp6udVpLuq3MCUulZT4h
14,"Ric Flair Drip (& Metro Boomin)",Offset,822106,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
15,Narcos,Migos,812255,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
16,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",738376,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
17,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",726783,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
18,FRIENDS,Marshmello,720320,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
19,"LOVE. FEAT. ZACARI.","Kendrick Lamar",708374,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
20,"The Ways (with Swae Lee)",Khalid,687627,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
21,"X (with 2 Chainz & Saudi)","ScHoolboy Q",671154,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
22,"Never Be the Same","Camila Cabello",662415,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
23,IDGAF,"Dua Lipa",652313,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
24,Betrayed,"Lil Xan",641548,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
25,"Sky Walker",Miguel,638738,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
26,"Nowadays (feat. Landon Cube)","Lil Skies",599048,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
27,"Bounce Out With That","YBN Nahmir",598298,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
28,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",597486,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
29,"Candy Paint","Post Malone",591757,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
30,"XO TOUR Llif3","Lil Uzi Vert",587367,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
31,"Bartier Cardi (feat. 21 Savage)","Cardi B",584071,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
32,"No Limit",G-Eazy,575057,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
33,Congratulations,"Post Malone",567341,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
34,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,562601,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
35,Havana,"Camila Cabello",560705,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
36,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",555490,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
37,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",549417,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
38,Paramedic!,"SOB X RBE",546084,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA
39,"Him & I (with Halsey)",G-Eazy,539162,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
40,RONDO,6ix9ine,531775,https://open.spotify.com/track/1Y500yrabUJY2mIQS3RDt4
41,HUMBLE.,"Kendrick Lamar",524784,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
42,"Let You Down",NF,519491,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
43,Heaven,"Julia Michaels",516774,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
44,"Young Dumb & Broke",Khalid,514454,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
45,"Say Something","Justin Timberlake",506198,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
46,"Plain Jane","A$AP Ferg",504513,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
47,MotorSport,Migos,504353,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
48,"Bank Account","21 Savage",503349,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
49,"Walk It Talk It",Migos,483248,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
50,BILLY,6ix9ine,472175,https://open.spotify.com/track/7bRRHQelMfrP86QYQlCsAq
51,"River (feat. Ed Sheeran)",Eminem,439678,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
52,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",433838,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
53,Perfect,"Ed Sheeran",430276,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
54,"Big Shot (with Travis Scott)","Kendrick Lamar",427616,https://open.spotify.com/track/5cXg9IQS34FzLVdHhp7hu7
55,"Capital Letters","Hailee Steinfeld",425473,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
56,KEKE,6ix9ine,422365,https://open.spotify.com/track/7q1ikCoQLytPP5TTzDy7JK
57,Location,Khalid,418225,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
58,"Red Roses (feat. Landon Cube)","Lil Skies",417680,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
59,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",415617,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
60,"Wanted You (feat. Lil Uzi Vert)",NAV,409165,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
61,"New Rules","Dua Lipa",406008,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
62,"I Get The Bag (feat. Migos)","Gucci Mane",403417,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
63,1-800-273-8255,Logic,398641,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
64,goosebumps,"Travis Scott",389236,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
65,"Sick Boy","The Chainsmokers",388875,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX
66,"Jocelyn Flores",XXXTENTACION,388427,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
67,GUMMO,6ix9ine,385119,https://open.spotify.com/track/0VtxQUpwnkeedz0QhhuOgA
68,Amorfoda,"Bad Bunny",381149,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
69,"She Loves Control","Camila Cabello",380227,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
70,"Butterfly Effect","Travis Scott",379425,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
71,"You Owe Me","The Chainsmokers",377041,https://open.spotify.com/track/1USJRpWDFhxwhCajPXBeel
72,Thunder,"Imagine Dragons",374972,https://open.spotify.com/track/5VnDkUNyX6u5Sk0yZiP8XB
73,Silence,Marshmello,373057,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
74,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,367147,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
75,"Rubbin Off The Paint","YBN Nahmir",362524,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
76,"Go Flex","Post Malone",362359,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
77,"Rewrite The Stars","Zac Efron",359191,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
78,Wolves,"Selena Gomez",359083,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
79,"Bodak Yellow","Cardi B",359024,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
80,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",358536,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
81,"Plug Walk","Rich The Kid",354731,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl
82,Dura,"Daddy Yankee",354600,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
83,Unforgettable,"French Montana",354006,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
84,"Too Good At Goodbyes","Sam Smith",353475,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
85,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",347136,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
86,"This Is Me","Keala Settle",344015,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
87,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",343365,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
88,DNA.,"Kendrick Lamar",339134,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
89,"I Miss You (feat. Julia Michaels)","Clean Bandit",334424,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
90,Beautiful,Bazzi,333121,https://open.spotify.com/track/1OilOIju6R9ia8vilNjChh
91,"Sorry Not Sorry","Demi Lovato",324007,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
92,"Notice Me",Migos,323871,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
93,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",322511,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
94,"Gucci Gang","Lil Pump",319577,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
