Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,2618682,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",1818454,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,"Look Alive (feat. Drake)","BlocBoy JB",1459649,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
4,"All The Stars (with SZA)","Kendrick Lamar",1259874,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
5,SAD!,XXXTENTACION,1096528,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
6,Everyday,Logic,1092798,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
7,"The Middle",Zedd,1037833,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
8,"Stir Fry",Migos,1037229,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
9,"44 More",Logic,971145,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO
10,Mine,Bazzi,961377,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
11,"Love Lies (with Normani)",Khalid,904134,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
12,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",888765,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
13,Contra,Logic,844622,https://open.spotify.com/track/7u90MSvVyEjL0c8icaE7jl
14,"Pray For Me (with Kendrick Lamar)","The Weeknd",843629,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
15,rockstar,"Post Malone",827197,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
16,"I Fall Apart","Post Malone",815878,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
17,"Ric Flair Drip (& Metro Boomin)",Offset,804085,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
18,Overnight,Logic,703143,https://open.spotify.com/track/3s3VVLE1kB7Xk2AoJKlGmr
19,FRIENDS,Marshmello,678193,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
20,"Indica Badu",Logic,677901,https://open.spotify.com/track/0jqBo5RYn008f4ZY8kPewW
21,Midnight,Logic,663293,https://open.spotify.com/track/1GtVGc1UYin3zpMUdNSSpM
22,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",652763,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
23,"Never Be the Same","Camila Cabello",644475,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
24,Wassup,Logic,600895,https://open.spotify.com/track/5KVciTEfXvpcFHR3RFbtJy
25,"Plug Walk","Rich The Kid",600691,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl
26,Yuck,Logic,596956,https://open.spotify.com/track/0D5CXSUx8GOCHSY8KWgi9h
27,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",586644,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
28,"Warm It Up",Logic,570661,https://open.spotify.com/track/3W4JFzOQdo5J2Wgt9DFg24
29,"BoomTrap Protocol",Logic,566757,https://open.spotify.com/track/4fZxGiES1FKbNqJPrI4L3s
30,"Wizard Of Oz",Logic,559184,https://open.spotify.com/track/2ycWek3FNNVHBhz2TcnOzZ
31,66,"Lil Yachty",557517,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR
32,Narcos,Migos,549159,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
