Position,"Track Name",Artist,Streams,URL
1,"Bank Account","21 Savage",1094797,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
2,"XO TOUR Llif3","Lil Uzi Vert",1033966,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
3,Unforgettable,"French Montana",1022043,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
4,"Wild Thoughts","DJ Khaled",945128,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,"Despacito - Remix","Luis Fonsi",903511,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,HUMBLE.,"Kendrick Lamar",834903,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
7,"I'm the One","DJ Khaled",775661,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
8,"Mi Gente","J Balvin",763589,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
9,Congratulations,"Post Malone",713870,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
10,"Bodak Yellow","Cardi B",668859,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
11,"Sorry Not Sorry","Demi Lovato",668548,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
12,"Strip That Down","Liam Payne",662116,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
13,Location,Khalid,659888,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
14,Feels,"Calvin Harris",654718,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
15,"Young Dumb & Broke",Khalid,650675,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
16,"Butterfly Effect","Travis Scott",647424,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
17,Redbone,"Childish Gambino",638326,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
18,Praying,Kesha,595329,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
19,Attention,"Charlie Puth",568421,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
20,goosebumps,"Travis Scott",553143,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
21,Magnolia,"Playboi Carti",550449,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
22,1-800-273-8255,Logic,533719,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
23,"Slippery (feat. Gucci Mane)",Migos,527199,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
24,Believer,"Imagine Dragons",521865,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
25,Silence,Marshmello,515041,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
26,DNA.,"Kendrick Lamar",510332,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
27,"Body Like A Back Road","Sam Hunt",508697,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
28,"Love Galore",SZA,506170,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
29,"Feel It Still","Portugal. The Man",500134,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
30,"2U (feat. Justin Bieber)","David Guetta",487869,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
31,"Mask Off",Future,484129,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
32,"Glorious (feat. Skylar Grey)",Macklemore,480982,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
