Position,"Track Name",Artist,Streams,URL
1,HUMBLE.,"Kendrick Lamar",2472069,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
2,"I'm the One","DJ Khaled",2035116,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
3,"Despacito - Remix","Luis Fonsi",1854135,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
4,"XO TOUR Llif3","Lil Uzi Vert",1662945,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
5,"Mask Off",Future,1564234,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
6,DNA.,"Kendrick Lamar",1428542,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
7,Malibu,"Miley Cyrus",1198695,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
8,1-800-273-8255,Logic,1166435,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
9,Congratulations,"Post Malone",1146567,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
10,"iSpy (feat. Lil Yachty)",KYLE,1096943,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
11,Passionfruit,Drake,1044732,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
12,"That's What I Like","Bruno Mars",1027831,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
13,Location,Khalid,941778,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
14,"Stay (with Alessia Cara)",Zedd,932677,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
15,"Shape of You","Ed Sheeran",924818,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
16,"LOVE. FEAT. ZACARI.","Kendrick Lamar",924070,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
17,"Sign of the Times","Harry Styles",920237,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
18,Unforgettable,"French Montana",875480,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
19,"Tunnel Vision","Kodak Black",859355,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
20,Portland,Drake,857115,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
21,Slide,"Calvin Harris",833074,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
22,ELEMENT.,"Kendrick Lamar",802715,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
23,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",795178,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
24,goosebumps,"Travis Scott",783729,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
25,"Something Just Like This","The Chainsmokers",748550,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
26,Carolina,"Harry Styles",716001,https://open.spotify.com/track/3Dwq1oiOFys6Sxr5SslmXw
27,"It Ain't Me (with Selena Gomez)",Kygo,713519,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
28,Issues,"Julia Michaels",678385,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
29,"Sweet Creature","Harry Styles",657339,https://open.spotify.com/track/5kRPPEWFJIMox5qIkQkiz5
30,"Slippery (feat. Gucci Mane)",Migos,655885,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
31,"Body Like A Back Road","Sam Hunt",655162,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
32,Rollin,"Calvin Harris",649462,https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W
33,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",640620,https://open.spotify.com/track/3LnOF5n1GOs01siYZXzS3p
34,"Now Or Never",Halsey,624916,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
35,"Bounce Back","Big Sean",618875,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
36,T-Shirt,Migos,614386,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
37,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,614229,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
38,Attention,"Charlie Puth",610432,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
39,"Look At Me!",XXXTENTACION,598728,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
40,"There's Nothing Holdin' Me Back","Shawn Mendes",585865,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
41,Everybody,Logic,582412,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM
42,"do re mi",Blackbear,566294,https://open.spotify.com/track/6CUBgX8bXC5YQCkdgRHqyg
43,"Meet Me in the Hallway","Harry Styles",549598,https://open.spotify.com/track/4u9Y4Z9i9VaAbBK7rW1Rha
44,"First Time",Kygo,549294,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
45,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",535239,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
46,Redbone,"Childish Gambino",534369,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
47,"Fake Love",Drake,532747,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
48,Gyalchester,Drake,531487,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
49,Magnolia,"Playboi Carti",529757,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
50,Selfish,Future,510369,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
51,"Two Ghosts","Harry Styles",505993,https://open.spotify.com/track/4B1rpPmQXwj78wk6aIGwwU
52,Swang,"Rae Sremmurd",504863,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
53,"Ever Since New York","Harry Styles",499961,https://open.spotify.com/track/5LABCxgmP7DATATIJXOh6n
54,"The Cure","Lady Gaga",498307,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
55,Kiwi,"Harry Styles",491301,https://open.spotify.com/track/33SNO8AaciGbNaQFkxvPrW
56,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",487061,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
57,"Only Angel","Harry Styles",484225,https://open.spotify.com/track/5Lbsc65org0b85kNsPkluY
58,"XXX. FEAT. U2.","Kendrick Lamar",478542,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF
59,"The Night We Met","Lord Huron",466158,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
60,Woman,"Harry Styles",456987,https://open.spotify.com/track/33bURv895AN4FkBvgFo2dx
61,"Slow Hands","Niall Horan",450266,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
62,Thunder,"Imagine Dragons",437943,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj
63,"Say You Won't Let Go","James Arthur",435019,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
64,wokeuplikethis*,"Playboi Carti",433530,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
65,"From the Dining Table","Harry Styles",425260,https://open.spotify.com/track/1IF5UcqRO42D12vYwceOY6
