Position,"Track Name",Artist,Streams,URL
1,"Bank Account","21 Savage",1216555,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
2,"Friends (with BloodPop®)","Justin Bieber",1152734,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
3,Unforgettable,"French Montana",1132341,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
4,"XO TOUR Llif3","Lil Uzi Vert",1104079,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
5,"Wild Thoughts","DJ Khaled",993488,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
6,"Despacito - Remix","Luis Fonsi",928641,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
7,HUMBLE.,"Kendrick Lamar",909026,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
8,"Bodak Yellow","Cardi B",905226,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
9,"Sorry Not Sorry","Demi Lovato",828626,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
10,"Mi Gente","J Balvin",825715,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
11,"I'm the One","DJ Khaled",808129,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
12,"Young Dumb & Broke",Khalid,785010,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
13,Congratulations,"Post Malone",769936,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
14,"Butterfly Effect","Travis Scott",759407,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
15,Silence,Marshmello,738254,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
16,Feels,"Calvin Harris",733647,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
17,"Strip That Down","Liam Payne",712159,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
18,Location,Khalid,673185,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
19,1-800-273-8255,Logic,662001,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
20,Redbone,"Childish Gambino",627694,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
21,Praying,Kesha,624416,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
22,Attention,"Charlie Puth",620426,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
