Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",2695933,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
2,1-800-273-8255,Logic,1485387,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
3,"Bodak Yellow","Cardi B",1224226,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
4,"Bank Account","21 Savage",1163097,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
5,"Too Good At Goodbyes - Edit","Sam Smith",1064698,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
6,"Young Dumb & Broke",Khalid,1013015,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
7,"XO TOUR Llif3","Lil Uzi Vert",984002,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
8,"Jocelyn Flores",XXXTENTACION,938781,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
9,"Look What You Made Me Do","Taylor Swift",910122,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
10,Unforgettable,"French Montana",892015,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
11,"Sorry Not Sorry","Demi Lovato",886063,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
12,Silence,Marshmello,884235,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,HUMBLE.,"Kendrick Lamar",813748,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
14,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",808364,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
15,Havana,"Camila Cabello",767457,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
16,"What Lovers Do (feat. SZA)","Maroon 5",755588,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
17,"Mi Gente","J Balvin",732889,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
18,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,729414,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
19,Congratulations,"Post Malone",714007,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
20,"Butterfly Effect","Travis Scott",680146,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
21,"I Get The Bag (feat. Migos)","Gucci Mane",667135,https://open.spotify.com/track/1HTtUBEY3tuw2btgwwI2Ja
22,"Dusk Till Dawn - Radio Edit",ZAYN,664888,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
23,"Feel It Still","Portugal. The Man",664441,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
24,"Rake It Up","Yo Gotti",656151,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
25,"...Ready For It?","Taylor Swift",652723,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
26,"New Rules","Dua Lipa",641801,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
27,Location,Khalid,617013,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
28,"Friends (with BloodPop®)","Justin Bieber",611061,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
29,"Strip That Down","Liam Payne",603616,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
30,"Love Galore",SZA,603490,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
