Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",1430239,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"XO TOUR Llif3","Lil Uzi Vert",1303263,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
3,"Wild Thoughts","DJ Khaled",1265462,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
4,"I'm the One","DJ Khaled",1171315,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
5,HUMBLE.,"Kendrick Lamar",1100737,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
6,Unforgettable,"French Montana",1096250,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
7,Congratulations,"Post Malone",950384,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
8,Redbone,"Childish Gambino",842009,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
9,Slide,"Calvin Harris",822792,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
10,Location,Khalid,816638,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
11,Feels,"Calvin Harris",788547,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
12,DNA.,"Kendrick Lamar",740050,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
13,"Bank Account","21 Savage",734892,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
14,Signs,Drake,708939,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
15,"Body Like A Back Road","Sam Hunt",707123,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
16,Believer,"Imagine Dragons",703834,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
17,"2U (feat. Justin Bieber)","David Guetta",678267,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
18,"Butterfly Effect","Travis Scott",673702,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
19,"Mask Off",Future,671824,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
20,1-800-273-8255,Logic,666725,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
21,"Strip That Down","Liam Payne",665512,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
22,Magnolia,"Playboi Carti",665196,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
23,Attention,"Charlie Puth",654570,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
24,Rollin,"Calvin Harris",651026,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
25,"Slippery (feat. Gucci Mane)",Migos,609333,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
26,goosebumps,"Travis Scott",604757,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
27,"That's What I Like","Bruno Mars",593689,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
28,Praying,Kesha,587326,https://open.spotify.com/track/79NlESqzFSW0hdBWgls4FX
29,Thunder,"Imagine Dragons",578302,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
30,"Bad Liar","Selena Gomez",578202,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
