Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,2130610,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",1577802,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,SAD!,XXXTENTACION,1558245,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,"Look Alive (feat. Drake)","BlocBoy JB",1417690,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
5,Moonlight,XXXTENTACION,955190,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
6,"Freaky Friday (feat. Chris Brown)","Lil Dicky",917020,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
7,"Stir Fry",Migos,911052,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
8,"All The Stars (with SZA)","Kendrick Lamar",886041,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
9,"Plug Walk","Rich The Kid",884891,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl
10,Mine,Bazzi,854071,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
11,"Love Lies (with Normani)",Khalid,822109,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
12,"Ric Flair Drip (& Metro Boomin)",Offset,820252,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
13,"In My Blood","Shawn Mendes",809420,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
14,"The Middle",Zedd,805262,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
15,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",747988,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
16,rockstar,"Post Malone",741922,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
17,"I Fall Apart","Post Malone",659272,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
18,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",646481,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
