Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",1381039,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"XO TOUR Llif3","Lil Uzi Vert",1247522,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
3,"Wild Thoughts","DJ Khaled",1191244,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
4,"I'm the One","DJ Khaled",1106662,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
5,HUMBLE.,"Kendrick Lamar",1061134,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
6,Unforgettable,"French Montana",1026263,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
7,Congratulations,"Post Malone",909304,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
8,Redbone,"Childish Gambino",793101,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
9,Slide,"Calvin Harris",779173,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
10,Location,Khalid,755210,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
11,DNA.,"Kendrick Lamar",703005,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
12,Feels,"Calvin Harris",698728,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
13,"Body Like A Back Road","Sam Hunt",678297,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
14,"Mask Off",Future,659587,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
15,Signs,Drake,657443,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
16,"Bank Account","21 Savage",645464,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
17,Magnolia,"Playboi Carti",641954,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
18,Believer,"Imagine Dragons",634902,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
19,"Butterfly Effect","Travis Scott",621006,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
20,Rollin,"Calvin Harris",608388,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
21,"2U (feat. Justin Bieber)","David Guetta",607528,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
22,1-800-273-8255,Logic,606000,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
23,"Slippery (feat. Gucci Mane)",Migos,595903,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
