Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,2719092,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",2151321,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,"Look Alive (feat. Drake)","BlocBoy JB",1613399,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
4,SAD!,XXXTENTACION,1323495,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
5,"All The Stars (with SZA)","Kendrick Lamar",1302891,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
6,"Stir Fry",Migos,1114137,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
7,Mine,Bazzi,1079451,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
8,"The Middle",Zedd,1062484,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
9,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1016938,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
10,"Pray For Me (with Kendrick Lamar)","The Weeknd",1000267,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
11,"Love Lies (with Normani)",Khalid,932194,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
12,"I Fall Apart","Post Malone",914727,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
13,"Ric Flair Drip (& Metro Boomin)",Offset,904723,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
14,rockstar,"Post Malone",896283,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
15,Everyday,Logic,771155,https://open.spotify.com/track/6zOhgKfbMiQWToE6K13s2s
16,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",761721,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
17,FRIENDS,Marshmello,728750,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
18,Narcos,Migos,682960,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
19,"Never Be the Same","Camila Cabello",656487,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
20,IDGAF,"Dua Lipa",631926,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
21,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",621348,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
22,"LOVE. FEAT. ZACARI.","Kendrick Lamar",613799,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
23,"44 More",Logic,594537,https://open.spotify.com/track/6iyp6udVpLuq3MCUulZT4h
