Position,"Track Name",Artist,Streams,URL
1,"Bank Account","21 Savage",1134542,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
2,Unforgettable,"French Montana",1073790,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"XO TOUR Llif3","Lil Uzi Vert",1055209,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
4,"Wild Thoughts","DJ Khaled",956476,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,"Despacito - Remix","Luis Fonsi",899671,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,HUMBLE.,"Kendrick Lamar",858492,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
7,"I'm the One","DJ Khaled",786333,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
8,"Mi Gente","J Balvin",781887,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
9,"Sorry Not Sorry","Demi Lovato",732676,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
10,Congratulations,"Post Malone",727581,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
11,"Young Dumb & Broke",Khalid,714823,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
12,"Bodak Yellow","Cardi B",713335,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
13,"Strip That Down","Liam Payne",708614,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
14,Location,Khalid,696765,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
15,Feels,"Calvin Harris",684185,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
16,"Butterfly Effect","Travis Scott",675186,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
17,Praying,Kesha,671083,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
18,Redbone,"Childish Gambino",661072,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
19,Silence,Marshmello,618140,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
20,Attention,"Charlie Puth",605673,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
21,1-800-273-8255,Logic,581092,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
22,"Feel It Still","Portugal. The Man",575939,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
23,"Love Galore",SZA,554026,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
24,goosebumps,"Travis Scott",553189,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
25,Magnolia,"Playboi Carti",552480,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
26,Believer,"Imagine Dragons",549084,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
27,DNA.,"Kendrick Lamar",536903,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
28,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",531941,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
29,"Slippery (feat. Gucci Mane)",Migos,531509,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
30,"Glorious (feat. Skylar Grey)",Macklemore,528981,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
31,"Body Like A Back Road","Sam Hunt",520048,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
32,"2U (feat. Justin Bieber)","David Guetta",517738,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
33,"Fetish (feat. Gucci Mane)","Selena Gomez",513620,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
34,"New Rules","Dua Lipa",511304,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
35,"Slow Hands","Niall Horan",507563,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
36,Thunder,"Imagine Dragons",498473,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
37,"Mask Off",Future,477270,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
38,Slide,"Calvin Harris",469678,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
39,"I Like Me Better",Lauv,467571,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
40,"That's What I Like","Bruno Mars",467383,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
41,"There's Nothing Holdin' Me Back","Shawn Mendes",466585,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
42,"LOVE. FEAT. ZACARI.","Kendrick Lamar",460040,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
43,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",452858,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
44,"It's A Vibe","2 Chainz",449307,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
45,"Shape of You","Ed Sheeran",449208,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
46,"Rake It Up","Yo Gotti",438245,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
47,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",437567,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
48,"Perplexing Pegasus","Rae Sremmurd",435718,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ
49,Signs,Drake,417016,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
50,"4 AM","2 Chainz",414103,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
51,Havana,"Camila Cabello",403673,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
52,"Stay (with Alessia Cara)",Zedd,354911,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
53,"iSpy (feat. Lil Yachty)",KYLE,343809,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
54,Passionfruit,Drake,342309,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
55,"Would You Ever",Skrillex,342005,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
56,"No Complaints","Metro Boomin",328746,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod
57,"Lonely Together (feat. Rita Ora)",Avicii,327819,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
58,"Bad Liar","Selena Gomez",326861,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
59,"Now Or Never",Halsey,322529,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
60,"Most Girls","Hailee Steinfeld",320565,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
61,"More Than You Know","Axwell /\ Ingrosso",309372,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
62,"Rich Love (with Seeb)",OneRepublic,304847,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
63,"Something Just Like This","The Chainsmokers",304117,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
64,Rollin,"Calvin Harris",298319,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
65,"There for You","Martin Garrix",296644,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
66,"Bounce Back","Big Sean",291568,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
67,"Marmalade (feat. Lil Yachty)",Macklemore,290002,https://open.spotify.com/track/0RYXEibxMami3QuT8kn4Iz
68,Unforgettable,"Thomas Rhett",286893,https://open.spotify.com/track/0ZiRSqlSsDlY0UyDYU9CTE
69,OMG,"Camila Cabello",284951,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
70,"Say You Won't Let Go","James Arthur",284855,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
71,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,280883,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
72,"do re mi",Blackbear,278634,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
73,"Ex Calling",6LACK,278249,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8
74,Closer,"The Chainsmokers",276309,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
75,"Tunnel Vision","Kodak Black",276112,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
76,"do re mi (feat. Gucci Mane)",Blackbear,274938,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
77,"Without You (feat. Sandro Cavazza)",Avicii,272871,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
78,wokeuplikethis*,"Playboi Carti",272749,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
79,Issues,"Julia Michaels",267181,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
80,Mama,"Jonas Blue",265867,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
81,Swang,"Rae Sremmurd",261892,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
82,Portland,Drake,260699,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
83,"No Promises (feat. Demi Lovato)","Cheat Codes",260488,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
84,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",260028,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
85,Numb,"21 Savage",259042,https://open.spotify.com/track/0G149jkGWKwrPXUGkEDgWM
86,"Small Town Boy","Dustin Lynch",251308,https://open.spotify.com/track/045SnNDjOfOLKM5OxARH4g
87,"Broccoli (feat. Lil Yachty)",DRAM,250556,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
88,Caroline,Aminé,250387,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
89,T-Shirt,Migos,250316,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
90,"Your Song","Rita Ora",249060,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
91,Down,"Fifth Harmony",248474,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
92,"It Ain't Me (with Selena Gomez)",Kygo,246864,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
93,"What Ifs","Kane Brown",245907,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
94,ELEMENT.,"Kendrick Lamar",242747,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
95,Starboy,"The Weeknd",241791,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
96,"Fake Love",Drake,241120,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
97,"Felices los 4",Maluma,235582,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
98,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",235440,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
99,"Go Flex","Post Malone",231176,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
100,"Look At Me!",XXXTENTACION,228615,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
101,"Learn To Let Go",Kesha,228288,https://open.spotify.com/track/1g1TeDflB6atAy7HKwrzXu
102,"First Day Out","Tee Grizzley",228098,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z
103,"White Iverson","Post Malone",227905,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
104,Hurricane,"Luke Combs",225792,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
105,"Relationship (feat. Future)","Young Thug",224766,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
106,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",224584,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
107,"pick up the phone","Young Thug",224546,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
108,"Everyday We Lit (feat. PnB Rock)","YFN Lucci",224521,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM
109,Why,"Sabrina Carpenter",224036,https://open.spotify.com/track/2jYmK1cb3Uya6FFsocdpzO
110,"beibs in the trap","Travis Scott",223926,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
111,"Losin Control",Russ,220449,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
112,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance The Rapper",217976,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
113,Hymn,Kesha,217743,https://open.spotify.com/track/1JuChOEPH0Rceq573FGQSK
114,"What About Us",P!nk,216413,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
115,"The Weekend",SZA,216022,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
116,"Met Gala (feat. Offset)","Gucci Mane",215689,https://open.spotify.com/track/2XaInsPPUkZRkY4uFJ3AHK
117,"Money Longer","Lil Uzi Vert",214082,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
118,Malibu,"Miley Cyrus",212670,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
119,PRBLMS,6LACK,212423,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO
120,Rolex,"Ayo & Teo",209644,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
121,"Heartache On The Dance Floor","Jon Pardi",209103,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
122,"Craving You","Thomas Rhett",208314,https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE
123,"Candy Paint","Post Malone",208205,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N
124,"No Role Modelz","J. Cole",208079,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
125,"Reminder - Remix","The Weeknd",208025,https://open.spotify.com/track/7F1LWA9sIlTorHUo4amGqk
126,"X (feat. Future)","21 Savage",206270,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
127,"One Dance",Drake,205763,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
128,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,205381,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
129,Woman,Kesha,204028,https://open.spotify.com/track/1kJtfldK9F7XmsSiSNlbth
130,"Super Far",LANY,201963,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
131,"Who Dat Boy","Tyler, The Creator",200620,https://open.spotify.com/track/21yRtB6B8EMounImAfHRCP
132,"Two High","Moon Taxi",200178,https://open.spotify.com/track/3sJHkcxojoJD2Ytbo1yLLF
133,Saved,Khalid,198475,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
134,"In Case You Didn't Know","Brett Young",197977,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
135,"Escápate Conmigo",Wisin,195923,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
136,Gyalchester,Drake,195871,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
137,"All My Love (feat. Conor Maynard)","Cash Cash",195870,https://open.spotify.com/track/1839RWzPRZCVgvamu4sHSN
138,"What They Want",Russ,195536,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv
139,"Get Low (with Liam Payne)",Zedd,194543,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY
140,Audi.,Smokepurpp,194451,https://open.spotify.com/track/56kXYt4KRoUq3rzkPdjquB
141,Neighbors,"J. Cole",193870,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
142,RAF,"A$AP Mob",191856,https://open.spotify.com/track/6kl1qtQXQsFiIWRBK24Cfp
143,Myself,NAV,189638,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN
144,8TEEN,Khalid,188037,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
145,"You Was Right","Lil Uzi Vert",184627,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
146,"Castle on the Hill","Ed Sheeran",183084,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
147,"Tone it Down (feat. Chris Brown)","Gucci Mane",181967,https://open.spotify.com/track/0iTCmKvuU1ReULiQB0rI7n
148,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)","PnB Rock",181867,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR
149,"24K Magic","Bruno Mars",181799,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
150,Paris,"The Chainsmokers",181773,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
151,"Dance With The Devil","Gucci Mane",181734,https://open.spotify.com/track/6RFGykMl5wP1gMPccCY9oB
152,"I Feel It Coming","The Weeknd",181203,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
153,Starving,"Hailee Steinfeld",180472,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
154,"No Such Thing as a Broken Heart","Old Dominion",178556,https://open.spotify.com/track/1JupdHkhDzE4XtrFFe9w6o
155,Exchange,"Bryson Tiller",178328,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
156,"The Night We Met","Lord Huron",176724,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
157,"Low Life",Future,175804,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
158,Reminder,"The Weeknd",175439,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
159,Don't,"Bryson Tiller",175128,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
160,"Run Me Dry","Bryson Tiller",172920,https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF
161,"Do I Make You Wanna","Billy Currington",172419,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
162,Crew,GoldLink,171851,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
163,"From The D To The A (feat. Lil Yachty)","Tee Grizzley",171544,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2
164,"Black Beatles","Rae Sremmurd",171365,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
165,"Don't Let Me Down","The Chainsmokers",168413,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
166,"Some Way",NAV,167824,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo
167,"Sign of the Times","Harry Styles",167689,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
168,"The Race",Tay-K,167368,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
169,"See You Again","Tyler, The Creator",166540,https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB
170,"Symphony (feat. Zara Larsson)","Clean Bandit",166011,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
171,"'Till I Collapse",Eminem,165339,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
172,"Crying in the Club","Camila Cabello",164708,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev
173,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",164596,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
174,"Something New (feat. Ty Dolla $ign)","Wiz Khalifa",162627,https://open.spotify.com/track/33z5crv3IO5U2BOi8xod92
175,"No Heart","21 Savage",161658,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
176,"911 / Mr. Lonely","Tyler, The Creator",161479,https://open.spotify.com/track/4bEcoz1OcfMgUbp2ft8ieQ
177,"Patty Cake","Kodak Black",161324,https://open.spotify.com/track/0bXFIF7iL17TYLyx8JHziM
178,Everybody,Logic,161263,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM
179,Rainbow,Kesha,158993,https://open.spotify.com/track/2Tuc96S4JToUiQSLW3aMec
