Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",1692371,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,HUMBLE.,"Kendrick Lamar",1550230,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
3,"XO TOUR Llif3","Lil Uzi Vert",1454056,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
4,"I'm the One","DJ Khaled",1430416,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
5,"Wild Thoughts","DJ Khaled",1330711,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
6,Unforgettable,"French Montana",1110962,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
7,Congratulations,"Post Malone",1075767,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
8,Redbone,"Childish Gambino",918577,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
9,"Mask Off",Future,888722,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
10,DNA.,"Kendrick Lamar",815232,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
11,Location,Khalid,811567,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
12,"2U (feat. Justin Bieber)","David Guetta",804190,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
13,Magnolia,"Playboi Carti",777617,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
14,1-800-273-8255,Logic,764617,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
15,"Stay (with Alessia Cara)",Zedd,741276,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
16,"That's What I Like","Bruno Mars",713439,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
17,"Now Or Never",Halsey,679396,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
18,goosebumps,"Travis Scott",678497,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
19,"Body Like A Back Road","Sam Hunt",677147,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
20,Feels,"Calvin Harris",668709,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
21,"Strip That Down","Liam Payne",663480,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
22,"4 AM","2 Chainz",655950,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
23,"Slippery (feat. Gucci Mane)",Migos,644809,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
24,Attention,"Charlie Puth",641741,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
25,Believer,"Imagine Dragons",639472,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
26,"Bad Liar","Selena Gomez",636545,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
27,"Shape of You","Ed Sheeran",633547,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
28,"LOVE. FEAT. ZACARI.","Kendrick Lamar",620053,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
29,Passionfruit,Drake,604839,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
30,Slide,"Calvin Harris",600665,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
31,"iSpy (feat. Lil Yachty)",KYLE,586842,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
32,"There's Nothing Holdin' Me Back","Shawn Mendes",567178,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
