Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",1792183,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Gucci Gang","Lil Pump",1222319,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
3,"I Fall Apart","Post Malone",1056279,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
4,"Candy Paint","Post Malone",899365,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
5,"Ric Flair Drip (& Metro Boomin)",Offset,887566,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
6,"Plain Jane","A$AP Ferg",877614,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
7,Havana,"Camila Cabello",877393,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
8,"No Limit",G-Eazy,854466,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
9,"Too Good At Goodbyes","Sam Smith",832298,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
10,"Bank Account","21 Savage",814662,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
11,Wolves,"Selena Gomez",773857,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
12,MotorSport,Migos,747921,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
13,Perfect,"Ed Sheeran",742217,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
14,"Let You Down",NF,730419,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
15,"Young Dumb & Broke",Khalid,709147,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
16,1-800-273-8255,Logic,687972,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
17,"XO TOUR Llif3","Lil Uzi Vert",685717,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
18,"I Get The Bag (feat. Migos)","Gucci Mane",670959,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
19,"What Lovers Do (feat. SZA)","Maroon 5",669569,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
20,"All I Want for Christmas Is You","Mariah Carey",664585,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
21,"New Rules","Dua Lipa",633559,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
22,Congratulations,"Post Malone",629497,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
23,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",614261,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
24,Silence,Marshmello,601843,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
25,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",599510,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
26,Betrayed,"Lil Xan",574582,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
27,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",570617,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
28,"Bad At Love",Halsey,564430,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
29,"Ghostface Killers","21 Savage",563770,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
30,"Bodak Yellow","Cardi B",544536,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
31,HUMBLE.,"Kendrick Lamar",522082,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
32,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",507984,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
33,"Wanted You (feat. Lil Uzi Vert)",NAV,507909,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
34,"Butterfly Effect","Travis Scott",501991,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
35,"Jocelyn Flores",XXXTENTACION,499936,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
36,goosebumps,"Travis Scott",497397,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
37,Unforgettable,"French Montana",493202,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
38,"Sorry Not Sorry","Demi Lovato",490301,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
39,"LOVE. FEAT. ZACARI.","Kendrick Lamar",483207,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
40,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",476893,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
41,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,473133,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
42,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",469052,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
43,Thunder,"Imagine Dragons",465211,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
44,Location,Khalid,457008,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
45,"How Long","Charlie Puth",433866,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
46,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",421896,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
47,"Slippery (feat. Gucci Mane)",Migos,412442,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
48,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",403488,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
49,"Dusk Till Dawn - Radio Edit",ZAYN,395192,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
50,"It's the Most Wonderful Time of the Year","Andy Williams",391451,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
51,"Rake It Up","Yo Gotti",389584,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
52,"Feel It Still","Portugal. The Man",389212,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
53,"Go Flex","Post Malone",388820,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
54,"Rubbin Off The Paint","YBN Nahmir",376110,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
55,"The Race","22 Savage",365136,https://open.spotify.com/track/0UioblV1x795s55Ur58c6c
56,"I Miss You (feat. Julia Michaels)","Clean Bandit",363231,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
57,"Last Christmas",Wham!,360677,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
58,"Échame La Culpa","Luis Fonsi",352658,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
59,"Jingle Bell Rock","Anita Kerr Singers",349851,https://open.spotify.com/track/4IdXngKo4g5exqZ0fQTecu
60,Wait,"Maroon 5",338211,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
61,"Sky Walker",Miguel,337689,https://open.spotify.com/track/1DRW9bQzt2SE8f7H4KJZyL
62,"Havana - Remix","Camila Cabello",335361,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
63,GUMMO,6ix9ine,329228,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
64,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",325011,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
65,"A Holly Jolly Christmas - Single Version","Burl Ives",318051,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
66,"Relationship (feat. Future)","Young Thug",317114,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
67,Pray,"Sam Smith",316148,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
