Position,"Track Name",Artist,Streams,URL
1,1-800-273-8255,Logic,1427240,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
2,"...Ready For It?","Taylor Swift",1406162,https://open.spotify.com/track/7zgqtptZvhf8GEmdsM2vp2
3,"Look What You Made Me Do","Taylor Swift",1327371,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
4,"XO TOUR Llif3","Lil Uzi Vert",1189910,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
5,"Bank Account","21 Savage",1186714,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
6,"Bodak Yellow","Cardi B",1129847,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
7,"Jocelyn Flores",XXXTENTACION,1048994,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
8,"Young Dumb & Broke",Khalid,977045,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
9,Unforgettable,"French Montana",955313,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
10,Silence,Marshmello,947405,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
11,"Sorry Not Sorry","Demi Lovato",911071,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
12,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,874252,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
13,HUMBLE.,"Kendrick Lamar",817900,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
14,Havana,"Camila Cabello",785428,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
15,"Butterfly Effect","Travis Scott",750447,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
16,"Mi Gente","J Balvin",741770,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
17,"What Lovers Do (feat. SZA)","Maroon 5",716816,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
18,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",712517,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
19,"Wild Thoughts","DJ Khaled",710043,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
20,"Friends (with BloodPop®)","Justin Bieber",701178,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
21,Congratulations,"Post Malone",672842,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
22,Feels,"Calvin Harris",644596,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
23,Location,Khalid,641375,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
24,"Feel It Still","Portugal. The Man",640852,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
25,"Strip That Down","Liam Payne",634425,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
26,"Love Galore",SZA,633627,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
27,"New Rules","Dua Lipa",614243,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
28,"I Get The Bag (feat. Migos)","Gucci Mane",602836,https://open.spotify.com/track/1HTtUBEY3tuw2btgwwI2Ja
29,"Despacito - Remix","Luis Fonsi",591065,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
30,"Everybody Dies In Their Nightmares",XXXTENTACION,581866,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
31,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",571397,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
32,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",567750,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
33,Attention,"Charlie Puth",562725,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
34,"Rake It Up","Yo Gotti",554312,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
35,goosebumps,"Travis Scott",545933,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
36,Magnolia,"Playboi Carti",538089,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
37,"I'm the One","DJ Khaled",533385,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
38,"There's Nothing Holdin' Me Back","Shawn Mendes",502763,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
39,Praying,Kesha,499587,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
40,DNA.,"Kendrick Lamar",499226,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
41,"Glorious (feat. Skylar Grey)",Macklemore,494526,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
42,Thunder,"Imagine Dragons",488828,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
43,Redbone,"Childish Gambino",486671,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
44,Believer,"Imagine Dragons",485513,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
45,"I Like Me Better",Lauv,484418,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
