Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,3393036,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"Psycho (feat. Ty Dolla $ign)","Post Malone",3161099,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
3,"All The Stars (with SZA)","Kendrick Lamar",1632762,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY
4,"Look Alive (feat. Drake)","BlocBoy JB",1578321,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
5,"Stir Fry",Migos,1281764,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
6,Mine,Bazzi,1169028,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
7,"Pray For Me (with Kendrick Lamar)","The Weeknd",1144737,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
8,"44 More",Logic,1073072,https://open.spotify.com/track/6iyp6udVpLuq3MCUulZT4h
9,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1063515,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
10,rockstar,"Post Malone",1034499,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
11,"The Middle",Zedd,1029187,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
12,"I Fall Apart","Post Malone",933587,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
13,"Love Lies (with Normani)",Khalid,928403,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
14,"Ric Flair Drip (& Metro Boomin)",Offset,805066,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
15,Narcos,Migos,804511,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
16,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",749183,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
17,FRIENDS,Marshmello,699301,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
18,"X (with 2 Chainz & Saudi)","ScHoolboy Q",678808,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
19,"LOVE. FEAT. ZACARI.","Kendrick Lamar",676203,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
20,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",658950,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
21,"The Ways (with Swae Lee)",Khalid,644213,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
22,"Sky Walker",Miguel,619799,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
23,"Bartier Cardi (feat. 21 Savage)","Cardi B",612302,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
24,"XO TOUR Llif3","Lil Uzi Vert",605408,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
25,Havana,"Camila Cabello",603574,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
26,"No Limit",G-Eazy,600084,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
27,RONDO,6ix9ine,597075,https://open.spotify.com/track/1Y500yrabUJY2mIQS3RDt4
