Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",1735369,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,HUMBLE.,"Kendrick Lamar",1716562,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
3,"XO TOUR Llif3","Lil Uzi Vert",1549253,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
4,"I'm the One","DJ Khaled",1474995,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
5,Congratulations,"Post Malone",1191449,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
6,Unforgettable,"French Montana",1101101,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
7,"Mask Off",Future,987597,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
8,Redbone,"Childish Gambino",942481,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
9,DNA.,"Kendrick Lamar",897513,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
10,Magnolia,"Playboi Carti",870371,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
11,"2U (feat. Justin Bieber)","David Guetta",844671,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
12,Location,Khalid,840510,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
13,1-800-273-8255,Logic,804828,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
14,"Stay (with Alessia Cara)",Zedd,743956,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
15,"That's What I Like","Bruno Mars",726323,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
16,goosebumps,"Travis Scott",694692,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
17,"Now Or Never",Halsey,692247,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
18,"Slippery (feat. Gucci Mane)",Migos,686612,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
19,"Body Like A Back Road","Sam Hunt",674237,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
20,"LOVE. FEAT. ZACARI.","Kendrick Lamar",662675,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
21,Attention,"Charlie Puth",661769,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
22,"Shape of You","Ed Sheeran",661111,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
23,"iSpy (feat. Lil Yachty)",KYLE,657187,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
24,Passionfruit,Drake,641559,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
25,"Strip That Down","Liam Payne",632055,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
26,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",620791,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
27,Slide,"Calvin Harris",615394,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
28,"Bad Liar","Selena Gomez",613214,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
29,Malibu,"Miley Cyrus",597591,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O
30,Believer,"Imagine Dragons",589379,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
31,"Butterfly Effect","Travis Scott",565038,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
32,Portland,Drake,562191,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
33,"There's Nothing Holdin' Me Back","Shawn Mendes",538711,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
34,Thunder,"Imagine Dragons",528332,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
35,"Slow Hands","Niall Horan",527346,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
36,Rollin,"Calvin Harris",515761,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
37,"To the Max","DJ Khaled",514967,https://open.spotify.com/track/2of5xn0GU0TdFneR1saRLH
38,"There for You","Martin Garrix",512035,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
39,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",511038,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
40,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",508872,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
41,"Tunnel Vision","Kodak Black",508705,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
42,"Something Just Like This","The Chainsmokers",499665,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
43,Issues,"Julia Michaels",488459,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
44,"Bounce Back","Big Sean",485659,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
45,"Sign of the Times","Harry Styles",479391,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
46,Gyalchester,Drake,474054,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
47,"It Ain't Me (with Selena Gomez)",Kygo,470475,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
48,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",470445,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
49,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer",469099,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
50,"Look At Me!",XXXTENTACION,438301,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw
51,"4 AM","2 Chainz",408009,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
52,"No Promises (feat. Demi Lovato)","Cheat Codes",395179,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
53,T-Shirt,Migos,390194,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
54,"Love Galore",SZA,388627,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
