Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",2233426,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,1-800-273-8255,Logic,1060431,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
3,"Bank Account","21 Savage",977206,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
4,"Bodak Yellow","Cardi B",961522,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
5,"I Fall Apart","Post Malone",950408,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
6,"Gucci Gang","Lil Pump",901557,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
7,"XO TOUR Llif3","Lil Uzi Vert",817055,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
8,"I Get The Bag (feat. Migos)","Gucci Mane",784060,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
9,"Young Dumb & Broke",Khalid,763632,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
10,Havana,"Camila Cabello",722685,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
11,Congratulations,"Post Malone",700382,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
12,Silence,Marshmello,675740,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
13,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",670747,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
14,"Jocelyn Flores",XXXTENTACION,651747,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
15,"Feel It Still","Portugal. The Man",643084,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
16,"Sorry Not Sorry","Demi Lovato",640363,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
17,HUMBLE.,"Kendrick Lamar",636750,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
18,"Too Good At Goodbyes - Edit","Sam Smith",636455,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
19,Unforgettable,"French Montana",621210,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
20,"Butterfly Effect","Travis Scott",597979,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
21,"What Lovers Do (feat. SZA)","Maroon 5",590099,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
22,Thunder,"Imagine Dragons",544196,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
23,"New Rules","Dua Lipa",539382,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
24,"Let You Down",NF,525223,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
25,"Go Flex","Post Malone",519186,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
26,Perfect,"Ed Sheeran",511743,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
27,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",510805,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
28,goosebumps,"Travis Scott",510077,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
29,"Rake It Up","Yo Gotti",506090,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
30,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",497740,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
31,"Look What You Made Me Do","Taylor Swift",494565,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
32,"Plain Jane","A$AP Ferg",486463,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
33,Location,Khalid,484952,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
34,"Dusk Till Dawn - Radio Edit",ZAYN,469177,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
35,"Slippery (feat. Gucci Mane)",Migos,462247,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
36,"Love Galore",SZA,459923,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
37,"Mi Gente (feat. Beyoncé)","J Balvin",455496,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
38,"Bad At Love",Halsey,447408,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
39,"Glorious (feat. Skylar Grey)",Macklemore,445213,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
40,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,444233,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
41,Transportin',"Kodak Black",428451,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
42,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",428232,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
43,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",426799,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
44,"Mi Gente","J Balvin",423404,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
45,"How Long","Charlie Puth",422641,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
