Position,"Track Name",Artist,Streams,URL
1,"Bank Account","21 Savage",1156977,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
2,Unforgettable,"French Montana",1136759,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
3,"XO TOUR Llif3","Lil Uzi Vert",1118722,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
4,"Wild Thoughts","DJ Khaled",1056507,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
5,"Despacito - Remix","Luis Fonsi",990435,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,HUMBLE.,"Kendrick Lamar",930287,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
7,"I'm the One","DJ Khaled",877419,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
8,"Mi Gente","J Balvin",817861,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
9,"Butterfly Effect","Travis Scott",779679,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
10,Congratulations,"Post Malone",772263,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
11,Feels,"Calvin Harris",756006,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
12,"Sorry Not Sorry","Demi Lovato",753930,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
13,"Strip That Down","Liam Payne",733546,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
14,Location,Khalid,708916,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
15,Redbone,"Childish Gambino",687589,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
16,"Young Dumb & Broke",Khalid,681107,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
17,Attention,"Charlie Puth",662315,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
18,"Bodak Yellow","Cardi B",650209,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
19,Believer,"Imagine Dragons",643775,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
20,Magnolia,"Playboi Carti",603315,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
21,1-800-273-8255,Logic,595070,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
22,goosebumps,"Travis Scott",587862,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
23,DNA.,"Kendrick Lamar",579663,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
24,"Love Galore",SZA,579083,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
25,"Slippery (feat. Gucci Mane)",Migos,575537,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
26,"Body Like A Back Road","Sam Hunt",573375,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
27,"Feel It Still","Portugal. The Man",570413,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
28,"2U (feat. Justin Bieber)","David Guetta",561676,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
29,"Fetish (feat. Gucci Mane)","Selena Gomez",554139,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
30,"Glorious (feat. Skylar Grey)",Macklemore,551681,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
31,"Slow Hands","Niall Horan",551586,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh
32,Praying,Kesha,547747,https://open.spotify.com/track/79NlESqzFSW0hdBWgls4FX
33,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",546468,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
34,Thunder,"Imagine Dragons",542320,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
35,"New Rules","Dua Lipa",521777,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
36,"Mask Off",Future,517764,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
37,Slide,"Calvin Harris",513597,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
38,"There's Nothing Holdin' Me Back","Shawn Mendes",493123,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
39,"I Like Me Better",Lauv,491163,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
40,"That's What I Like","Bruno Mars",488558,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
41,"Perplexing Pegasus","Rae Sremmurd",486853,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ
42,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",483302,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
43,"Shape of You","Ed Sheeran",478830,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
44,"LOVE. FEAT. ZACARI.","Kendrick Lamar",475294,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
45,"It's A Vibe","2 Chainz",473010,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
46,Signs,Drake,462166,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
47,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",461047,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH
48,"Now Or Never",Halsey,447054,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8
49,"Bad Liar","Selena Gomez",430509,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23
50,Rollin,"Calvin Harris",422052,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau
51,"Rake It Up","Yo Gotti",409042,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
52,"4 AM","2 Chainz",396378,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb
53,"Stay (with Alessia Cara)",Zedd,391880,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
54,Passionfruit,Drake,368628,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
55,"iSpy (feat. Lil Yachty)",KYLE,364959,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
56,"No Complaints","Metro Boomin",347271,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod
57,"Most Girls","Hailee Steinfeld",339709,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
58,"Something Just Like This","The Chainsmokers",335519,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
59,"Rich Love (with Seeb)",OneRepublic,330822,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
60,"More Than You Know","Axwell /\ Ingrosso",326366,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
61,"Would You Ever",Skrillex,324369,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
62,"Bounce Back","Big Sean",316359,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
63,"There for You","Martin Garrix",314708,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
64,"Say You Won't Let Go","James Arthur",310936,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
65,"Ex Calling",6LACK,304758,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8
66,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,301165,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
67,Closer,"The Chainsmokers",293041,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
68,Issues,"Julia Michaels",292490,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k
69,Down,"Fifth Harmony",291746,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ
70,"Tunnel Vision","Kodak Black",291552,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
71,"do re mi",Blackbear,291077,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
72,Mama,"Jonas Blue",286839,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
