Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",2650857,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,1-800-273-8255,Logic,1302755,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
3,"I Fall Apart","Post Malone",1194091,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
4,"Bank Account","21 Savage",1134744,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
5,"Bodak Yellow","Cardi B",1082094,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
6,"Gucci Gang","Lil Pump",1049293,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
7,"XO TOUR Llif3","Lil Uzi Vert",930354,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
8,"I Get The Bag (feat. Migos)","Gucci Mane",913290,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
9,"Young Dumb & Broke",Khalid,897066,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
10,Congratulations,"Post Malone",834905,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
11,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",832038,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
12,"Jocelyn Flores",XXXTENTACION,776111,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
13,"Sorry Not Sorry","Demi Lovato",775857,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
14,HUMBLE.,"Kendrick Lamar",753979,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
15,Silence,Marshmello,750156,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
16,Unforgettable,"French Montana",743907,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
17,Havana,"Camila Cabello",743039,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
18,"Too Good At Goodbyes - Edit","Sam Smith",741280,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
19,"Go Flex","Post Malone",687250,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
20,"Butterfly Effect","Travis Scott",680872,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
21,"Let You Down",NF,650538,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
22,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",633437,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
23,"Feel It Still","Portugal. The Man",630402,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
24,"What Lovers Do (feat. SZA)","Maroon 5",625554,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
25,Thunder,"Imagine Dragons",617847,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
26,"New Rules","Dua Lipa",615671,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
27,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",606114,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
28,goosebumps,"Travis Scott",588850,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
29,"Plain Jane","A$AP Ferg",581151,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
30,Perfect,"Ed Sheeran",580835,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
31,"Bad At Love",Halsey,579842,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
32,"Look What You Made Me Do","Taylor Swift",574594,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
33,"Rake It Up","Yo Gotti",569733,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
34,Location,Khalid,557892,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
35,"Love Galore",SZA,546689,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
36,"Dusk Till Dawn - Radio Edit",ZAYN,541429,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
37,"Glorious (feat. Skylar Grey)",Macklemore,538986,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
38,Transportin',"Kodak Black",530284,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
39,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,526636,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
40,"Slippery (feat. Gucci Mane)",Migos,521058,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
41,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",518750,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
42,Pray,"Sam Smith",513278,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD
43,"The Race",Tay-K,483214,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
44,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",479833,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
45,"Mi Gente","J Balvin",479116,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
46,"Mi Gente (feat. Beyoncé)","J Balvin",470667,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
47,Believer,"Imagine Dragons",468432,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
48,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,443764,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
49,"How Long","Charlie Puth",438891,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
50,"What About Us",P!nk,431264,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
51,"Strip That Down","Liam Payne",429997,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
52,"LOVE. FEAT. ZACARI.","Kendrick Lamar",429674,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
53,"What Ifs","Kane Brown",423988,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
54,"Curve (feat. The Weeknd)","Gucci Mane",423584,https://open.spotify.com/track/2yuyaYAELoMG4ApV5wJsWR
55,Magnolia,"Playboi Carti",415771,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
56,"Relationship (feat. Future)","Young Thug",408591,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
57,DNA.,"Kendrick Lamar",406175,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
