Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",2192820,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Gucci Gang","Lil Pump",1319864,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
3,Havana,"Camila Cabello",1123506,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
4,"I Fall Apart","Post Malone",1059076,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
5,"Too Good At Goodbyes","Sam Smith",1042217,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
6,"Bank Account","21 Savage",1024918,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
7,"Ghostface Killers","21 Savage",919396,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
8,1-800-273-8255,Logic,903264,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
9,"Bodak Yellow","Cardi B",844095,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
10,MotorSport,Migos,833678,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
11,"What Lovers Do (feat. SZA)","Maroon 5",797914,https://open.spotify.com/track/4nYsmWkuTaowTMy4gskmBw
12,"XO TOUR Llif3","Lil Uzi Vert",781980,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
13,"Young Dumb & Broke",Khalid,779027,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
14,Wolves,"Selena Gomez",759108,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
15,"I Get The Bag (feat. Migos)","Gucci Mane",746531,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
16,"No Limit",G-Eazy,734968,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
17,"Ric Flair Drip (& Metro Boomin)",Offset,711629,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
18,"Plain Jane","A$AP Ferg",691691,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
19,"New Rules","Dua Lipa",686717,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
20,Congratulations,"Post Malone",682339,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
21,"Sorry Not Sorry","Demi Lovato",680249,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
22,"Let You Down",NF,674998,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
23,Silence,Marshmello,660031,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
24,"Call It What You Want","Taylor Swift",613727,https://open.spotify.com/track/0tDfp0vFR95Gg6Mrhza3lX
25,HUMBLE.,"Kendrick Lamar",612744,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
26,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",611000,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
27,"Feel It Still","Portugal. The Man",607315,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
28,Perfect,"Ed Sheeran",601525,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
29,"Candy Paint","Post Malone",596479,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
30,Unforgettable,"French Montana",587313,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
31,"Bad At Love",Halsey,580554,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
32,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",567665,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
33,"Butterfly Effect","Travis Scott",565702,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
34,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",533508,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
35,"Rake It Up","Yo Gotti",525626,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
36,goosebumps,"Travis Scott",524074,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
37,"Jocelyn Flores",XXXTENTACION,523128,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
38,Pray,"Sam Smith",517317,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
39,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",512415,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
40,"How Long","Charlie Puth",489365,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
41,"Slippery (feat. Gucci Mane)",Migos,485850,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
42,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",480966,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
43,Location,Khalid,467343,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
44,Thunder,"Imagine Dragons",448024,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
45,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,446035,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
46,"Rap Saved Me","21 Savage",443570,https://open.spotify.com/track/0tdCy39PgWN8LFWu34ORn3
47,"Dusk Till Dawn - Radio Edit",ZAYN,443533,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
48,"My Choppa Hate Niggas","21 Savage",434845,https://open.spotify.com/track/2D2w9943rsnJOGCrI4aMQp
49,"Go Flex","Post Malone",432497,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
50,"The Race",Tay-K,427586,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
51,Stargazing,Kygo,407012,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
52,"Glorious (feat. Skylar Grey)",Macklemore,405127,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
53,Wait,"Maroon 5",397189,https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO
54,"Sauce It Up","Lil Uzi Vert",389597,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
55,Transportin',"Kodak Black",372507,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
56,"Mi Gente","J Balvin",367879,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
57,Believer,"Imagine Dragons",367216,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
58,"LOVE. FEAT. ZACARI.","Kendrick Lamar",366733,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
59,"Look What You Made Me Do","Taylor Swift",358861,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
60,Magnolia,"Playboi Carti",356431,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
61,Disrespectful,"21 Savage",355090,https://open.spotify.com/track/3oxCefEI6Tc6Z6t20J4IvH
62,Lemon,N.E.R.D,354649,https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D
63,"Mi Gente (feat. Beyoncé)","J Balvin",345232,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
64,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,340241,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
65,DNA.,"Kendrick Lamar",338848,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
66,"Pull Up N Wreck (With Metro Boomin)","Big Sean",336907,https://open.spotify.com/track/0Gux2yTMWYOlcBUNjGJu5p
67,Burning,"Sam Smith",331641,https://open.spotify.com/track/2mb6YdoavL6db22p7XKJQZ
68,"Relationship (feat. Future)","Young Thug",329052,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
69,"It's A Vibe","2 Chainz",328482,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
70,"Love Galore",SZA,327115,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
71,Attention,"Charlie Puth",325148,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
72,"Mask Off",Future,324253,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
73,"Pills & Automobiles","Chris Brown",323238,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
74,"White Iverson","Post Malone",322685,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
75,"Despacito - Remix","Luis Fonsi",322403,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
76,Questions,"Chris Brown",320759,https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3
77,"Body Like A Back Road","Sam Hunt",319352,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
78,wokeuplikethis*,"Playboi Carti",319311,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
79,"I Miss You (feat. Julia Michaels)","Clean Bandit",318879,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
80,Redbone,"Childish Gambino",314954,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
81,"Shape of You","Ed Sheeran",313412,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
82,"The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix","Lil Uzi Vert",313229,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm
83,Nightmare,Offset,311610,https://open.spotify.com/track/7LAhKXDNWwq3CmnFP3UIOP
84,"...Ready For It?","Taylor Swift",304916,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
85,"Say It First","Sam Smith",303815,https://open.spotify.com/track/4K1vOdIFqskQv3zoI0FdAk
86,"Nothing Left For You","Sam Smith",302721,https://open.spotify.com/track/4S2WtfT03YDIlXEwSX4Tjd
87,"Mad Stalkers","21 Savage",297353,https://open.spotify.com/track/6HR1z11h0ROUlWP4Kx8Z7G
88,"Feels Great (feat. Fetty Wap & CVBZ)","Cheat Codes",297035,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
89,"Strip That Down","Liam Payne",296352,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
90,"do re mi (feat. Gucci Mane)",Blackbear,295290,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
91,Betrayed,"Lil Xan",294776,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
