Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",2557718,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"I Fall Apart","Post Malone",1179540,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
3,1-800-273-8255,Logic,1119846,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
4,"Bank Account","21 Savage",1061402,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
5,"Gucci Gang","Lil Pump",994592,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
6,"Bodak Yellow","Cardi B",946791,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
7,"I Get The Bag (feat. Migos)","Gucci Mane",890952,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
8,"Young Dumb & Broke",Khalid,889563,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
9,Havana,"Camila Cabello",846253,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,"XO TOUR Llif3","Lil Uzi Vert",843189,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
11,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",791479,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
12,"Too Good At Goodbyes - Edit","Sam Smith",783659,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
13,"Jocelyn Flores",XXXTENTACION,759736,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
14,Congratulations,"Post Malone",757651,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
15,Silence,Marshmello,757435,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
16,"Feel It Still","Portugal. The Man",750767,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
17,"Let You Down",NF,730724,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
18,"Sorry Not Sorry","Demi Lovato",715028,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
19,"What Lovers Do (feat. SZA)","Maroon 5",706879,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
20,HUMBLE.,"Kendrick Lamar",695886,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
21,Unforgettable,"French Montana",656467,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
22,Perfect,"Ed Sheeran",651636,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
23,"Butterfly Effect","Travis Scott",642930,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
24,"New Rules","Dua Lipa",619620,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
25,"Go Flex","Post Malone",618779,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
26,Thunder,"Imagine Dragons",616474,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
27,"Bad At Love",Halsey,608829,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
28,"Plain Jane","A$AP Ferg",596626,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
29,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",583823,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
30,goosebumps,"Travis Scott",547689,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
31,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",541901,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
32,"Dusk Till Dawn - Radio Edit",ZAYN,536999,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
33,Location,Khalid,536239,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
34,"Look What You Made Me Do","Taylor Swift",526869,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
35,"Glorious (feat. Skylar Grey)",Macklemore,523898,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
36,"Love Galore",SZA,523577,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
37,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",520233,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
38,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",518150,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
39,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,513424,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
40,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,509468,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
41,"Rake It Up","Yo Gotti",507188,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
42,Transportin',"Kodak Black",483249,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
43,"Slippery (feat. Gucci Mane)",Migos,479259,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
44,"What About Us",P!nk,463219,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
45,"How Long","Charlie Puth",448255,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
46,"The Race",Tay-K,444976,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
47,Believer,"Imagine Dragons",444183,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
48,"What Ifs","Kane Brown",443899,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
49,"Mi Gente","J Balvin",434303,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
50,"Mi Gente (feat. Beyoncé)","J Balvin",433804,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
51,"No Limit",G-Eazy,423079,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
52,Stargazing,Kygo,408629,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
53,"LOVE. FEAT. ZACARI.","Kendrick Lamar",403416,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
54,"Relationship (feat. Future)","Young Thug",393127,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
55,Magnolia,"Playboi Carti",388165,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
56,DNA.,"Kendrick Lamar",382082,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
57,"Body Like A Back Road","Sam Hunt",373369,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
58,"Friends (with BloodPop®)","Justin Bieber",371926,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
59,"Sauce It Up","Lil Uzi Vert",368141,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
60,"Despacito - Remix","Luis Fonsi",365663,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
61,"Curve (feat. The Weeknd)","Gucci Mane",365448,https://open.spotify.com/track/2yuyaYAELoMG4ApV5wJsWR
62,Attention,"Charlie Puth",364380,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
63,Redbone,"Childish Gambino",363736,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
64,Pray,"Sam Smith",363071,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD
65,"Candy Paint","Post Malone",359893,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N
66,"White Iverson","Post Malone",358765,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
67,"Strip That Down","Liam Payne",357696,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
68,"Wild Thoughts","DJ Khaled",349555,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
69,"It's A Vibe","2 Chainz",348749,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
70,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",346154,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
71,wokeuplikethis*,"Playboi Carti",342828,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
72,"Mask Off",Future,342196,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
73,"Everybody Dies In Their Nightmares",XXXTENTACION,333357,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
74,"Shape of You","Ed Sheeran",331765,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
75,"...Ready For It?","Taylor Swift",330315,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
76,"Good Old Days (feat. Kesha)",Macklemore,319102,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
77,Questions,"Chris Brown",317079,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
78,"I'm the One","DJ Khaled",316248,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
79,"do re mi (feat. Gucci Mane)",Blackbear,315361,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
