Position,"Track Name",Artist,Streams,URL
1,"God's Plan",Drake,3041162,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
2,"All The Stars (with SZA)","Kendrick Lamar",1636848,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY
3,"Look Alive (feat. Drake)","BlocBoy JB",1569406,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
4,Mine,Bazzi,1246483,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
5,"Pray For Me (with Kendrick Lamar)","The Weeknd",1237387,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
6,"Stir Fry",Migos,1220005,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
7,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",1057685,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
8,rockstar,"Post Malone",984841,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
9,"The Middle",Zedd,980992,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
10,"X (with 2 Chainz & Saudi)","ScHoolboy Q",935852,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
11,"I Fall Apart","Post Malone",931325,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
12,Narcos,Migos,875458,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
13,"Ric Flair Drip (& Metro Boomin)",Offset,839529,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
14,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",839040,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
15,"The Ways (with Swae Lee)",Khalid,816290,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
16,Paramedic!,"SOB X RBE",753469,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA
17,"LOVE. FEAT. ZACARI.","Kendrick Lamar",741734,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
18,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",717678,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
19,"Never Be the Same","Camila Cabello",699642,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
20,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",698170,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
21,"Big Shot (with Travis Scott)","Kendrick Lamar",674759,https://open.spotify.com/track/5cXg9IQS34FzLVdHhp7hu7
22,"Bartier Cardi (feat. 21 Savage)","Cardi B",659132,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
23,"No Limit",G-Eazy,657189,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
24,"Let You Down",NF,651615,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
25,Betrayed,"Lil Xan",633343,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
26,"Sky Walker",Miguel,628299,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
27,FRIENDS,Marshmello,625628,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
28,Havana,"Camila Cabello",624335,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
29,IDGAF,"Dua Lipa",602526,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
30,"XO TOUR Llif3","Lil Uzi Vert",592964,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
31,MotorSport,Migos,591951,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
32,"Candy Paint","Post Malone",587018,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
33,"Him & I (with Halsey)",G-Eazy,585297,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
34,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",578983,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
35,"Plain Jane","A$AP Ferg",556841,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
36,"Black Panther","Kendrick Lamar",556069,https://open.spotify.com/track/5qN4HFkapdAOV94XPryVof
37,HUMBLE.,"Kendrick Lamar",537433,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
38,"Walk It Talk It",Migos,533796,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
39,"Nowadays (feat. Landon Cube)","Lil Skies",527946,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
40,"Say Something","Justin Timberlake",526551,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
41,"Bank Account","21 Savage",515400,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
42,Congratulations,"Post Malone",506488,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
43,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,506390,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
44,"Young Dumb & Broke",Khalid,502202,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
45,"Opps (with Yugen Blakrok)","Vince Staples",502041,https://open.spotify.com/track/7bUcBztfGqO7cSI2gMZeCI
46,Perfect,"Ed Sheeran",499207,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
47,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",488196,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
48,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",487104,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
49,"River (feat. Ed Sheeran)",Eminem,481762,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
50,"I Am","Jorja Smith",466849,https://open.spotify.com/track/0DJBgBiYeSn6n1AXAkFVE8
51,"Bounce Out With That","YBN Nahmir",453689,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq
52,"Rewrite The Stars","Zac Efron",448459,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
53,"Wanted You (feat. Lil Uzi Vert)",NAV,442672,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
54,"Sick Boy","The Chainsmokers",437157,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
55,"New Rules","Dua Lipa",434913,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
56,"Bodak Yellow","Cardi B",428049,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
57,"I Get The Bag (feat. Migos)","Gucci Mane",426961,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
58,"Capital Letters","Hailee Steinfeld",424144,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
59,1-800-273-8255,Logic,421271,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
60,Location,Khalid,418542,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
61,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",418136,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
62,Wolves,"Selena Gomez",413675,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
63,"Too Good At Goodbyes","Sam Smith",407195,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
64,"Bloody Waters (with Anderson .Paak & James Blake)",Ab-Soul,403816,https://open.spotify.com/track/4KXwFI9pgJLpUIAc9oSL8j
65,goosebumps,"Travis Scott",403118,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
66,"Jocelyn Flores",XXXTENTACION,402663,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
67,"Red Roses (feat. Landon Cube)","Lil Skies",391898,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
68,"Butterfly Effect","Travis Scott",384055,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
69,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",380810,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
70,Thunder,"Imagine Dragons",378645,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
71,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,377941,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
72,Silence,Marshmello,376882,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
73,"This Is Me","Keala Settle",375667,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
74,Heaven,"Julia Michaels",371841,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
75,"Gucci Gang","Lil Pump",370607,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
76,"Notice Me",Migos,364816,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
77,"Plug Walk","Rich The Kid",362734,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl
78,"Rubbin Off The Paint","YBN Nahmir",357818,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
79,Unforgettable,"French Montana",357647,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
80,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",356800,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
81,DNA.,"Kendrick Lamar",347798,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
82,"Sorry Not Sorry","Demi Lovato",344191,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
83,"I Miss You (feat. Julia Michaels)","Clean Bandit",344132,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
84,"Tell Me You Love Me","Demi Lovato",343940,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
85,"Redemption (with Babes Wodumo)",Zacari,343799,https://open.spotify.com/track/76iVOVsliCHlWqKuDnCfhE
86,"Bad At Love",Halsey,343754,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
87,KEKE,6ix9ine,343527,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
88,"BBO (Bad Bitches Only)",Migos,333722,https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70
89,"Diplomatic Immunity",Drake,333425,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh
90,"End Game","Taylor Swift",326070,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
91,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",323945,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
92,PROUD,"2 Chainz",313656,https://open.spotify.com/track/365wwIjijQdlRJEjUWTidq
93,Redbone,"Childish Gambino",313208,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
94,"Slippery (feat. Gucci Mane)",Migos,313187,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
95,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",309074,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
96,GUMMO,6ix9ine,308461,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
97,"What Lovers Do (feat. SZA)","Maroon 5",307248,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
98,"Shape of You","Ed Sheeran",305283,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
99,"Seasons (with Sjava & Reason)",Mozzy,305174,https://open.spotify.com/track/35cOyocq8Gb6UcT0NWeTwn
100,"Go Flex","Post Malone",298391,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
101,"Redemption Interlude",Zacari,288142,https://open.spotify.com/track/4FpfU1O7WCLBnmwu5XAFk4
102,"She Loves Control","Camila Cabello",286817,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
103,"Love Galore",SZA,286069,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
104,Believer,"Imagine Dragons",285522,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
105,"Marry Me","Thomas Rhett",285246,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
106,"Ice Tray","Quality Control",282736,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
107,"Feel It Still","Portugal. The Man",281949,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
108,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",279803,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
109,"Say You Won't Let Go","James Arthur",275138,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
110,"Losin Control",Russ,269507,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
111,"The Weekend - Funk Wav Remix",SZA,269316,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
112,"Gang Gang",Migos,268810,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f
113,"You Make It Easy","Jason Aldean",264815,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
114,"Rake It Up","Yo Gotti",262611,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
115,"White Iverson","Post Malone",259132,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
116,Passionfruit,Drake,257959,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
117,"It's A Vibe","2 Chainz",256566,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
118,"Ghostface Killers","21 Savage",252463,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
119,"Wait (feat. A Boogie Wit da Hoodie)","Maroon 5",251245,https://open.spotify.com/track/0SvxydoxEEkXt9aMAqTfpB
120,"How Long","Charlie Puth",248414,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
121,"Everybody Dies In Their Nightmares",XXXTENTACION,248080,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
122,Crew,GoldLink,247523,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
123,"Mask Off",Future,246863,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
124,"Body Like A Back Road","Sam Hunt",246547,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
125,Magnolia,"Playboi Carti",246169,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
126,"I Like Me Better",Lauv,246164,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
127,"Relationship (feat. Future)","Young Thug",244960,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
128,"Strip That Down","Liam Payne",244461,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
129,"The Greatest Show","Hugh Jackman",244090,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
130,"No Role Modelz","J. Cole",243520,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
131,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",243177,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
132,"Sauce It Up","Lil Uzi Vert",241820,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
133,"Bounce Back","Big Sean",241135,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
134,"That's What I Like","Bruno Mars",240647,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
135,"The Weekend",SZA,237194,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
136,Dura,"Daddy Yankee",237162,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
137,Attention,"Charlie Puth",236692,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
138,"Tip Toe (feat. French Montana)","Jason Derulo",236375,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
139,Praying,Kesha,235271,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
140,"All On Me","Devin Dawson",234530,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
141,"Sober Up",AJR,234090,https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY
142,"A Million Dreams","Ziv Zaifman",233845,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
143,"What Ifs","Kane Brown",232358,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
144,"My My My!","Troye Sivan",231394,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
145,"iSpy (feat. Lil Yachty)",KYLE,231225,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
146,"Never Enough","Loren Allred",230796,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
147,Wait,"Maroon 5",229832,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
148,"Love Scars","Trippie Redd",229536,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
149,Heaven,"Kane Brown",225079,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
150,"Die For You","The Weeknd",224649,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
151,Yours,"Russell Dickerson",224406,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
152,"Fake Love",Drake,224361,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
153,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",224320,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
154,Transportin',"Kodak Black",224171,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
155,Designer,"Lil Pump",223812,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
156,Icon,"Jaden Smith",222609,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
157,"do re mi",Blackbear,221838,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
158,Lust,"Lil Skies",220506,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
159,Unforgettable,"Thomas Rhett",220185,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
160,Saint,"Huncho Jack",219253,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
161,"One Dance",Drake,219125,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
162,"The Other Side","Hugh Jackman",217031,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
163,"Outside Today","YoungBoy Never Broke Again",216702,https://open.spotify.com/track/5Qx9hngUBr30JFrNua7yp4
164,"Losing Sleep","Chris Young",215840,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO
165,"Tunnel Vision","Kodak Black",215366,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
166,Filthy,"Justin Timberlake",214525,https://open.spotify.com/track/5ZpjODX6OH1xZs3AOewTO6
167,"The Race",Tay-K,214275,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
168,"You Broke Up with Me","Walker Hayes",213694,https://open.spotify.com/track/5jZF1nvKORdaHNjNNMRbFl
169,"Nuh Ready Nuh Ready","Calvin Harris",210546,https://open.spotify.com/track/2rYyq0b3XWwmWl0k727OVG
170,"Échame La Culpa","Luis Fonsi",209660,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
171,Don't,"Bryson Tiller",209654,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
172,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,209390,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
173,Tequila,"Dan + Shay",208424,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
174,"'Till I Collapse",Eminem,208359,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
175,"T'd Up","Rae Sremmurd",207465,https://open.spotify.com/track/2Bv0MbaqYx2IrQa7Z6xBT0
176,"Do I Make You Wanna","Billy Currington",207344,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
177,"I'm the One","DJ Khaled",207275,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
178,"Do Right",Glades,206553,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm
179,Issues,"Julia Michaels",204799,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
180,"In Case You Didn't Know","Brett Young",204658,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
181,KOODA,6ix9ine,203652,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
182,"20 Min","Lil Uzi Vert",202942,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
183,Exchange,"Bryson Tiller",202725,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
184,"Despacito - Remix","Luis Fonsi",202644,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
185,wokeuplikethis*,"Playboi Carti",202212,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
186,Closer,"The Chainsmokers",201826,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
