Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",1677940,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Gucci Gang","Lil Pump",1234629,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
3,"I Fall Apart","Post Malone",925912,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
4,"Candy Paint","Post Malone",916157,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
5,"All I Want for Christmas Is You","Mariah Carey",878025,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
6,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",868209,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
7,"Ric Flair Drip (& Metro Boomin)",Offset,862243,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
8,"No Limit",G-Eazy,830149,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
9,Havana,"Camila Cabello",812798,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,"Bank Account","21 Savage",781369,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
11,"Plain Jane","A$AP Ferg",756823,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
12,"Too Good At Goodbyes","Sam Smith",723500,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
13,Wolves,"Selena Gomez",720772,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
14,"XO TOUR Llif3","Lil Uzi Vert",678774,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
15,"Let You Down",NF,676911,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
16,"Him & I",G-Eazy,656642,https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V
17,"I Get The Bag (feat. Migos)","Gucci Mane",649799,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
18,"Young Dumb & Broke",Khalid,648409,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
19,1-800-273-8255,Logic,632255,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
20,MotorSport,Migos,630822,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
21,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",615036,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
22,Perfect,"Ed Sheeran",597350,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
23,Congratulations,"Post Malone",592511,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
24,"New Rules","Dua Lipa",589591,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
25,"What Lovers Do (feat. SZA)","Maroon 5",588061,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
26,Betrayed,"Lil Xan",577216,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
27,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",567911,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
28,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",557062,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
29,"Bodak Yellow","Cardi B",552573,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
30,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",542671,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
31,Silence,Marshmello,530496,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
32,"Bad At Love",Halsey,517018,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
33,"Ghostface Killers","21 Savage",498331,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
34,"Butterfly Effect","Travis Scott",496225,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
35,HUMBLE.,"Kendrick Lamar",491519,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
36,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",489490,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
37,"Last Christmas",Wham!,473114,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
38,goosebumps,"Travis Scott",470047,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
39,"Jingle Bell Rock","Anita Kerr Singers",468624,https://open.spotify.com/track/4IdXngKo4g5exqZ0fQTecu
40,"LOVE. FEAT. ZACARI.","Kendrick Lamar",454283,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
41,"Sorry Not Sorry","Demi Lovato",450590,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
42,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",449605,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
43,Unforgettable,"French Montana",441987,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
44,"Jocelyn Flores",XXXTENTACION,437158,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
45,Thunder,"Imagine Dragons",435018,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
46,"Wanted You (feat. Lil Uzi Vert)",NAV,434115,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
47,"It's the Most Wonderful Time of the Year","Andy Williams",429104,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
48,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,426502,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
49,Location,Khalid,426052,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
50,"Slippery (feat. Gucci Mane)",Migos,425709,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
51,"A Holly Jolly Christmas - Single Version","Burl Ives",420397,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
52,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",418628,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
53,"Sky Walker",Miguel,418385,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
54,"I Miss You (feat. Julia Michaels)","Clean Bandit",409605,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
55,"Échame La Culpa","Luis Fonsi",390706,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
56,"How Long","Charlie Puth",390090,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
57,"Rubbin Off The Paint","YBN Nahmir",378979,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
58,GUMMO,6ix9ine,377179,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
59,"Christmas Time Is Here - Vocal","Vince Guaraldi Trio",374425,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0
60,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",373432,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
61,"Rake It Up","Yo Gotti",369350,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
62,"White Christmas","Bing Crosby",365427,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
63,"Let It Snow! Let It Snow! Let It Snow!","Frank Sinatra",360726,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM
64,"Look What You Made Me Do","Taylor Swift",358022,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
65,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",349594,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
66,"...Ready For It?","Taylor Swift",345867,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
67,"The Christmas Song (Merry Christmas To You)","Nat King Cole",344692,https://open.spotify.com/track/5humEOJehpAwMJEJmb0JJ2
68,"Dusk Till Dawn - Radio Edit",ZAYN,343994,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
69,"Go Flex","Post Malone",338613,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
70,"The Race",Tay-K,337341,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
71,Wait,"Maroon 5",325694,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
72,"Do They Know It's Christmas? - 1984 Version","Band Aid",322501,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06
73,"Feel It Still","Portugal. The Man",320496,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
74,"Blue Christmas","Elvis Presley",317997,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
75,"End Game","Taylor Swift",316345,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
76,"Carol of the Bells","Mykola Dmytrovych Leontovych",312038,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
77,"Havana - Remix","Camila Cabello",310467,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
78,"Pills & Automobiles","Chris Brown",304811,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
79,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",298560,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
80,Redbone,"Childish Gambino",297167,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
81,"It's Beginning to Look a Lot Like Christmas","Perry Como",296039,https://open.spotify.com/track/6IeK3Ap5m3HabwJxgI6eSE
82,"Winter Wonderland","Bing Crosby",295449,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
83,Magnolia,"Playboi Carti",295377,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
84,"Mask Off",Future,292921,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
85,Believer,"Imagine Dragons",292622,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
86,"Santa Tell Me","Ariana Grande",289878,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
87,"Feliz Navidad","José Feliciano",289805,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
88,Transportin',"Kodak Black",288426,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
89,DNA.,"Kendrick Lamar",287966,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
90,"Shape of You","Ed Sheeran",287852,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
91,"Relationship (feat. Future)","Young Thug",284667,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
92,Mistletoe,"Justin Bieber",284538,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
93,"White Iverson","Post Malone",284421,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
94,"Sauce It Up","Lil Uzi Vert",283198,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
95,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,282865,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
96,"I Did Something Bad","Taylor Swift",282677,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ
97,Gorgeous,"Taylor Swift",280067,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA
98,"Tip Toe (feat. French Montana)","Jason Derulo",278341,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
99,"Mi Gente","J Balvin",277543,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
100,"Love Galore",SZA,276759,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
