Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",1347531,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,Havana,"Camila Cabello",1101141,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
3,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",1088806,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
4,"No Limit",G-Eazy,1088193,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
5,"Bartier Cardi (feat. 21 Savage)","Cardi B",1021303,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
6,"Never Be the Same","Camila Cabello",992679,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
7,"Ric Flair Drip (& Metro Boomin)",Offset,929924,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
8,"I Fall Apart","Post Malone",915822,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
9,"All The Stars (with SZA)","Kendrick Lamar",849969,https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr
10,"Him & I (with Halsey)",G-Eazy,796646,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
11,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",778619,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
12,"LOVE. FEAT. ZACARI.","Kendrick Lamar",765118,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
13,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",714295,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
14,"XO TOUR Llif3","Lil Uzi Vert",703914,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
15,"Let You Down",NF,694232,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
16,"Gucci Gang","Lil Pump",691856,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
17,"Candy Paint","Post Malone",680126,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
18,MotorSport,Migos,673455,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
19,"Bank Account","21 Savage",667543,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
20,"Plain Jane","A$AP Ferg",641429,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
21,HUMBLE.,"Kendrick Lamar",637394,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
22,"River (feat. Ed Sheeran)",Eminem,632873,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
23,"My My My!","Troye Sivan",631122,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
24,"Stir Fry",Migos,604305,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm
25,"End Game","Taylor Swift",601411,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
26,"Sky Walker",Miguel,595915,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
27,Congratulations,"Post Malone",589060,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
28,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",588950,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
29,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",583539,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
30,Wolves,"Selena Gomez",578722,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
31,Perfect,"Ed Sheeran",566410,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
32,"Young Dumb & Broke",Khalid,555149,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
33,"I Get The Bag (feat. Migos)","Gucci Mane",549940,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
34,"Bodak Yellow","Cardi B",546536,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
35,"Real Friends","Camila Cabello",544674,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
36,Betrayed,"Lil Xan",526853,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
37,"New Rules","Dua Lipa",521098,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
38,"Too Good At Goodbyes","Sam Smith",516902,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
39,1-800-273-8255,Logic,515678,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
40,"What Lovers Do (feat. SZA)","Maroon 5",494558,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
41,"Rewrite The Stars","Zac Efron",490458,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
42,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",479909,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
43,goosebumps,"Travis Scott",476791,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
44,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",467338,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
45,Thunder,"Imagine Dragons",464171,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
