Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",1312589,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"XO TOUR Llif3","Lil Uzi Vert",1269415,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
3,"Wild Thoughts","DJ Khaled",1262079,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
4,Unforgettable,"French Montana",1198867,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
5,"I'm the One","DJ Khaled",1050594,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
6,HUMBLE.,"Kendrick Lamar",1016066,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
7,"Bank Account","21 Savage",936346,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
8,Congratulations,"Post Malone",890681,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
9,"Sorry Not Sorry","Demi Lovato",774822,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
10,"Butterfly Effect","Travis Scott",774007,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
11,Feels,"Calvin Harris",773662,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
12,Redbone,"Childish Gambino",731189,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
13,"Strip That Down","Liam Payne",721860,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
14,Location,Khalid,699079,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
15,"Mi Gente","J Balvin",694788,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
16,"Fetish (feat. Gucci Mane)","Selena Gomez",687196,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
17,Slide,"Calvin Harris",686616,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
18,"Body Like A Back Road","Sam Hunt",655459,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
19,DNA.,"Kendrick Lamar",645309,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
20,Attention,"Charlie Puth",638297,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
21,Magnolia,"Playboi Carti",635152,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
22,Believer,"Imagine Dragons",633580,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
23,"Mask Off",Future,613005,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
24,Signs,Drake,612988,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
25,1-800-273-8255,Logic,607086,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
26,"Slippery (feat. Gucci Mane)",Migos,604308,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
