Position,"Track Name",Artist,Streams,URL
1,rockstar,"Post Malone",1346401,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2,"Gucci Gang","Lil Pump",848523,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
3,"I Fall Apart","Post Malone",814008,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
4,"Bartier Cardi (feat. 21 Savage)","Cardi B",807779,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
5,"No Limit",G-Eazy,732107,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
6,"Ric Flair Drip (& Metro Boomin)",Offset,731327,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
7,"Him & I (with Halsey)",G-Eazy,689756,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
8,"Candy Paint","Post Malone",686492,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
9,Havana,"Camila Cabello",676128,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
10,"XO TOUR Llif3","Lil Uzi Vert",655294,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
11,"Bank Account","21 Savage",639068,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
12,"Too Good At Goodbyes","Sam Smith",601851,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
13,"River (feat. Ed Sheeran)",Eminem,590928,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
14,"Let You Down",NF,572406,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
15,Perfect,"Ed Sheeran",571378,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
16,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",565964,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
17,MotorSport,Migos,558509,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
18,Congratulations,"Post Malone",553954,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
19,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",529027,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
20,1-800-273-8255,Logic,516041,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
21,HUMBLE.,"Kendrick Lamar",512826,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
22,"LOVE. FEAT. ZACARI.","Kendrick Lamar",505606,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
23,"Plain Jane","A$AP Ferg",501128,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
24,Wolves,"Selena Gomez",496893,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
25,"Young Dumb & Broke",Khalid,482761,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
26,"New Rules","Dua Lipa",478672,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
27,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",478004,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
28,"Bodak Yellow","Cardi B",475886,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
29,"Sky Walker",Miguel,467542,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
30,"All I Want for Christmas Is You","Mariah Carey",465291,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
31,"I Get The Bag (feat. Migos)","Gucci Mane",461836,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
32,"Wanted You (feat. Lil Uzi Vert)",NAV,455402,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
33,Betrayed,"Lil Xan",448985,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
34,Saint,"Huncho Jack",440733,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
35,"Bad At Love",Halsey,439875,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
36,Silence,Marshmello,439185,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
37,"Dubai Shit","Huncho Jack",414094,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh
38,"End Game","Taylor Swift",414021,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
39,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",413879,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
40,"Butterfly Effect","Travis Scott",411911,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
41,"What Lovers Do (feat. SZA)","Maroon 5",404076,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
42,goosebumps,"Travis Scott",403857,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
43,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",396587,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
44,Location,Khalid,395398,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
45,"Modern Slavery","Huncho Jack",389687,https://open.spotify.com/track/7J6bnDDitOwfelaJNixHhL
46,Thunder,"Imagine Dragons",387537,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
47,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",384764,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
48,"Rubbin Off The Paint","YBN Nahmir",381038,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj
49,"Jocelyn Flores",XXXTENTACION,380179,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
50,"Black & Chinese","Huncho Jack",378236,https://open.spotify.com/track/628Ueb4sRiXApObhcU9iPU
51,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",375649,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
52,Unforgettable,"French Montana",373643,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
53,"Tell Me You Love Me","Demi Lovato",364968,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
54,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,358628,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
55,"Never Be the Same","Camila Cabello",357641,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5
56,"Sorry Not Sorry","Demi Lovato",356969,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
57,"Slippery (feat. Gucci Mane)",Migos,353460,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
58,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",352254,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
59,"Shape of You","Ed Sheeran",340554,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
60,"Eye 2 Eye","Huncho Jack",339716,https://open.spotify.com/track/4vwfOiyWxXeEdx4ejAJgdx
61,"Ghostface Killers","21 Savage",335006,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
62,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",314936,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
63,"Go Flex","Post Malone",314556,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
64,DNA.,"Kendrick Lamar",312958,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
65,"Motorcycle Patches","Huncho Jack",312349,https://open.spotify.com/track/7g7raxdQpiLZT7aOlib4S1
66,Believer,"Imagine Dragons",311454,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
67,"Rockin' Around The Christmas Tree - Single Version","Brenda Lee",310710,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3
68,"Stir Fry",Migos,307057,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm
